9.008737802505493164e-01,1.444824598729610443e-02,4.081683605909347534e-02,8.467606455087661743e-02,1.503754407167434692e-02,2.003939077258110046e-02,2.785227447748184204e-02,4.144230112433433533e-02,2.575019933283329010e-02
1.782996654510498047e-01,9.706171154975891113e-01,2.651932463049888611e-02,3.861841931939125061e-02,9.120649658143520355e-03,1.765842735767364502e-02,1.540411543101072311e-02,3.501128777861595154e-02,1.837412267923355103e-02
1.532065272331237793e-01,4.663573205471038818e-01,1.706683821976184845e-02,1.264360919594764709e-02,1.743496954441070557e-02,2.739154361188411713e-02,1.992232352495193481e-02,9.292439222335815430e-01,2.369799651205539703e-02
2.776730805635452271e-02,9.463304281234741211e-01,2.327403239905834198e-02,5.392003431916236877e-02,6.814560387283563614e-03,1.166064105927944183e-02,1.334445737302303314e-02,3.075232356786727905e-02,2.167194336652755737e-02
6.911981850862503052e-02,9.160742163658142090e-01,1.566082425415515900e-02,2.647092044353485107e-01,5.687106866389513016e-03,1.624081470072269440e-02,8.344470523297786713e-03,1.744288578629493713e-02,1.862696558237075806e-02
2.615538835525512695e-01,7.166731357574462891e-01,1.151225157082080841e-02,3.420394062995910645e-01,5.646725650876760483e-03,1.483782287687063217e-02,1.351202465593814850e-02,2.258278056979179382e-02,1.954298652708530426e-02
1.861378997564315796e-01,9.696015715599060059e-01,1.842455007135868073e-02,1.019584611058235168e-01,6.652509327977895737e-03,2.758819796144962311e-02,1.608591526746749878e-02,4.938247427344322205e-02,2.458663843572139740e-02
1.425011307001113892e-01,9.643441438674926758e-01,2.019228599965572357e-02,7.451520115137100220e-02,6.699580699205398560e-03,1.811180450022220612e-02,1.240968704223632812e-02,2.306189574301242828e-02,1.940196193754673004e-02
2.017151564359664917e-01,9.375180602073669434e-01,2.720509842038154602e-02,2.844869531691074371e-02,2.028403989970684052e-02,1.538154575973749161e-02,3.855502605438232422e-01,1.914496533572673798e-02,2.520069666206836700e-02
2.008718997240066528e-02,9.515149593353271484e-01,2.178001031279563904e-02,2.534026280045509338e-02,1.030880119651556015e-02,1.415752433240413666e-02,1.513438206166028976e-02,1.965675875544548035e-02,1.890279538929462433e-02
3.954049944877624512e-02,8.882215023040771484e-01,1.450442429631948471e-02,1.467524319887161255e-01,5.265670828521251678e-03,1.984170265495777130e-02,8.696769364178180695e-03,1.417410466820001602e-02,1.478294935077428818e-02
3.880783170461654663e-02,9.475261569023132324e-01,1.644957251846790314e-02,5.824746564030647278e-02,6.439419928938150406e-03,1.636868715286254883e-02,1.196845993399620056e-02,1.703646034002304077e-02,1.472867559641599655e-02
2.343229763209819794e-02,9.539067149162292480e-01,1.134400442242622375e-02,6.802414357662200928e-02,1.178955379873514175e-02,1.865555904805660248e-02,1.814717054367065430e-02,1.524477731436491013e-02,1.339509151875972748e-02
2.468892186880111694e-02,7.604781389236450195e-01,9.033045731484889984e-03,3.708360716700553894e-02,7.907358929514884949e-03,2.156689018011093140e-02,1.784235239028930664e-02,8.340632542967796326e-03,3.254487738013267517e-02
4.235942289233207703e-02,9.506211280822753906e-01,1.399136055260896683e-02,4.862060397863388062e-02,8.509833365678787231e-03,1.215144526213407516e-02,1.322208717465400696e-02,2.195853553712368011e-02,1.560393255203962326e-02
5.765083432197570801e-02,8.810679912567138672e-01,1.250978745520114899e-02,1.695195771753787994e-02,1.894412189722061157e-02,8.888708427548408508e-03,1.891697011888027191e-02,1.329329982399940491e-02,1.469420641660690308e-02
5.769676342606544495e-02,9.394078850746154785e-01,1.227074954658746719e-02,1.627801954746246338e-01,8.504019118845462799e-03,1.572565920650959015e-02,1.189412269741296768e-02,2.130851149559020996e-02,1.538029499351978302e-02
2.966609783470630646e-02,8.623090386390686035e-01,1.387583836913108826e-02,1.089119985699653625e-01,6.452708039432764053e-03,1.252835616469383240e-02,9.689652360975742340e-03,1.076272502541542053e-02,1.071886904537677765e-02
4.116452485322952271e-02,9.567983746528625488e-01,1.850222051143646240e-02,5.957039073109626770e-02,7.592251058667898178e-03,1.452563051134347916e-02,1.609709486365318298e-02,1.595598459243774414e-02,1.250946987420320511e-02
1.283720042556524277e-02,7.561500072479248047e-01,2.471632882952690125e-02,1.290862411260604858e-01,1.204327866435050964e-02,1.884205937385559082e-01,9.285753592848777771e-03,2.149314247071743011e-02,1.239007245749235153e-02
1.517533231526613235e-02,9.622169137001037598e-01,2.570931799709796906e-02,2.093297988176345825e-02,1.588624343276023865e-02,2.100423350930213928e-02,1.612247526645660400e-02,2.003248594701290131e-02,1.357283256947994232e-02
1.857720315456390381e-02,9.617851972579956055e-01,1.847768202424049377e-02,2.271369285881519318e-02,1.318872068077325821e-02,1.963925361633300781e-02,1.590900309383869171e-02,1.991511136293411255e-02,1.354424841701984406e-02
1.469868049025535583e-02,9.407522678375244141e-01,1.585573144257068634e-02,9.680613875389099121e-02,1.136027369648218155e-02,2.431106753647327423e-02,1.205607317388057709e-02,1.499490905553102493e-02,1.384411100298166275e-02
1.277506630867719650e-02,9.444780945777893066e-01,1.857123896479606628e-02,2.528389170765876770e-02,1.293517369776964188e-02,1.823227666318416595e-02,1.477540843188762665e-02,1.647654175758361816e-02,1.322399172931909561e-02
1.427954528480768204e-02,9.555464982986450195e-01,2.134242467582225800e-02,1.781034283339977264e-02,1.569685526192188263e-02,1.704151555895805359e-02,1.699453964829444885e-02,2.003907784819602966e-02,1.238968223333358765e-02
1.501092594116926193e-02,9.581397175788879395e-01,2.166275493800640106e-02,1.925519853830337524e-02,1.427446398884057999e-02,1.816396228969097137e-02,1.760613732039928436e-02,1.973499357700347900e-02,1.274640671908855438e-02
1.980185694992542267e-02,9.440373182296752930e-01,1.564510352909564972e-02,3.884336724877357483e-02,8.843362331390380859e-03,1.659729517996311188e-02,1.280054170638322830e-02,1.708486862480640411e-02,1.195064373314380646e-02
1.405286695808172226e-02,9.501214623451232910e-01,2.154415659606456757e-02,1.799078844487667084e-02,1.371956337243318558e-02,1.532225962728261948e-02,1.870397478342056274e-02,1.873895153403282166e-02,1.278315111994743347e-02
1.356454752385616302e-02,9.461882710456848145e-01,1.820694841444492340e-02,1.827937550842761993e-02,1.307496894150972366e-02,1.405551750212907791e-02,1.938764750957489014e-02,1.836094819009304047e-02,1.549968868494033813e-02
3.400696441531181335e-02,7.356306910514831543e-01,3.817744180560112000e-02,3.461261987686157227e-01,5.378939677029848099e-03,9.836090728640556335e-03,1.668443903326988220e-02,1.310486253350973129e-02,1.417223922908306122e-02
2.018437162041664124e-02,9.647772312164306641e-01,2.207725867629051208e-02,1.877916604280471802e-02,1.680449768900871277e-02,1.258155982941389084e-02,1.960754953324794769e-02,1.997090131044387817e-02,1.429654099047183990e-02
1.603442057967185974e-02,9.576910138130187988e-01,1.392030157148838043e-02,2.872013673186302185e-02,1.482384745031595230e-02,1.546712405979633331e-02,2.040551789104938507e-02,1.755399070680141449e-02,2.645958773791790009e-02
1.298686675727367401e-02,9.146395921707153320e-01,5.137718468904495239e-02,1.767695881426334381e-02,1.419102493673563004e-02,8.547420613467693329e-03,1.503165438771247864e-02,1.467552315443754196e-02,1.255588885396718979e-02
1.003258675336837769e-02,8.220980763435363770e-01,1.624160632491111755e-02,2.360259555280208588e-02,9.359306655824184418e-03,1.560971885919570923e-02,1.324592996388673782e-02,1.676596887409687042e-02,5.248585343360900879e-02
1.226121187210083008e-02,9.438379406929016113e-01,1.813788339495658875e-02,1.835874281823635101e-02,1.893395930528640747e-02,1.496469043195247650e-02,1.378937251865863800e-02,2.182859182357788086e-02,1.532952021807432175e-02
3.163816779851913452e-02,9.252385497093200684e-01,2.921756915748119354e-02,3.264515101909637451e-02,7.748124655336141586e-03,8.207756094634532928e-03,1.240612380206584930e-02,1.591455936431884766e-02,1.467779092490673065e-02
1.729545928537845612e-02,9.473536610603332520e-01,1.605626754462718964e-02,2.899310551583766937e-02,1.290428824722766876e-02,1.217146590352058411e-02,1.759776659309864044e-02,1.511059608310461044e-02,2.674980275332927704e-02
1.862269453704357147e-02,8.480247855186462402e-01,1.365026086568832397e-02,2.849692404270172119e-01,8.490587584674358368e-03,2.649450860917568207e-02,1.546723395586013794e-02,9.050122462213039398e-03,3.396368026733398438e-02
1.930654607713222504e-02,9.551775455474853516e-01,1.902204006910324097e-02,1.799597777426242828e-02,1.784262992441654205e-02,1.221794076263904572e-02,2.289295941591262817e-02,1.533207576721906662e-02,1.912721619009971619e-02
1.606506854295730591e-02,1.191481389105319977e-02,6.324509978294372559e-01,9.537289738655090332e-01,1.290721073746681213e-02,2.694315835833549500e-02,1.365110650658607483e-02,8.945916593074798584e-02,1.824083179235458374e-02
2.184103243052959442e-02,2.285468764603137970e-02,9.728634953498840332e-01,5.564235150814056396e-02,1.919896714389324188e-02,2.301903814077377319e-02,1.618947647511959076e-02,8.883737027645111084e-02,1.879806630313396454e-02
1.667881384491920471e-02,1.381276827305555344e-02,9.451299905776977539e-01,6.551610678434371948e-02,1.306649763137102127e-02,1.497561763972043991e-02,1.407233718782663345e-02,5.736400187015533447e-02,1.217887643724679947e-02
3.347577154636383057e-02,2.033353969454765320e-02,9.645370841026306152e-01,4.387356340885162354e-01,2.663053944706916809e-02,3.806013613939285278e-02,1.118566002696752548e-02,3.756698966026306152e-01,2.647999674081802368e-02
3.464706614613533020e-02,1.863892003893852234e-02,1.090834066271781921e-01,6.088004633784294128e-02,2.201094478368759155e-02,2.616671100258827209e-02,1.077435258775949478e-02,9.742357134819030762e-01,1.812995225191116333e-02
2.275910787284374237e-02,2.390649355947971344e-02,9.741514325141906738e-01,8.075930923223495483e-02,1.947987638413906097e-02,2.385169267654418945e-02,2.238263189792633057e-02,4.211987182497978210e-02,2.213712967932224274e-02
1.935029402375221252e-02,2.377131953835487366e-02,9.582199454307556152e-01,5.307479947805404663e-02,1.580398902297019958e-02,1.583560183644294739e-02,2.013305388391017914e-02,3.254682198166847229e-02,1.539304573088884354e-02
3.988885283470153809e-01,2.424778789281845093e-02,1.054962351918220520e-02,4.714201763272285461e-02,9.344246238470077515e-02,1.546097546815872192e-02,1.936898194253444672e-02,3.022968769073486328e-02,1.971429586410522461e-02
2.258929982781410217e-02,1.053322013467550278e-02,9.679002165794372559e-01,2.180005460977554321e-01,2.461915463209152222e-02,2.400141581892967224e-02,1.696918718516826630e-02,6.298653781414031982e-02,1.991073787212371826e-02
1.066481973975896835e-02,6.985390558838844299e-03,8.196564316749572754e-01,3.364216089248657227e-01,6.972947716712951660e-02,1.634233444929122925e-02,5.784964188933372498e-03,2.882485389709472656e-01,8.626371622085571289e-03
1.287994906306266785e-02,1.720925979316234589e-02,9.356574416160583496e-01,2.906320057809352875e-02,1.725672930479049683e-02,1.253176014870405197e-02,1.453559193760156631e-02,8.280559629201889038e-02,1.400751806795597076e-02
2.705896645784378052e-02,9.592925198376178741e-03,7.319217324256896973e-01,2.190493606030941010e-02,7.877954840660095215e-02,5.771372001618146896e-03,1.033633947372436523e-02,9.039161354303359985e-02,9.148198179900646210e-03
1.671177148818969727e-02,1.681734435260295868e-02,9.571669101715087891e-01,1.094439327716827393e-01,1.683367975056171417e-02,1.584626175463199615e-02,1.656133867800235748e-02,3.840269148349761963e-02,1.487154886126518250e-02
1.379493717104196548e-02,1.970594562590122223e-02,9.320015907287597656e-01,2.870029024779796600e-02,1.904775388538837433e-02,1.203926838934421539e-02,1.579256355762481689e-02,4.254378005862236023e-02,1.289167348295450211e-02
1.911294460296630859e-02,2.441619336605072021e-02,9.570841193199157715e-01,4.766054451465606689e-02,1.979371532797813416e-02,1.670920662581920624e-02,2.215498685836791992e-02,2.531799301505088806e-02,1.634462736546993256e-02
2.103416435420513153e-02,6.297462154179811478e-03,2.208647876977920532e-01,6.274773180484771729e-02,2.925739437341690063e-02,1.129298657178878784e-02,8.979503065347671509e-03,8.914205431938171387e-01,1.263228710740804672e-02
1.815441064536571503e-02,1.418769080191850662e-02,6.796863079071044922e-01,1.484149042516946793e-02,2.752028405666351318e-02,8.669905364513397217e-03,5.976317916065454483e-03,5.527501702308654785e-01,8.763764984905719757e-03
2.222679741680622101e-02,1.104687713086605072e-02,9.396598935127258301e-01,6.040943041443824768e-02,1.062342897057533264e-02,1.218034420162439346e-02,1.900750212371349335e-02,5.083068460226058960e-02,1.156980730593204498e-02
8.580465801060199738e-03,6.939258892089128494e-03,1.027923673391342163e-01,1.805800050497055054e-01,1.765779033303260803e-02,9.084186516702175140e-03,6.245315074920654297e-03,7.189214229583740234e-01,6.783683784306049347e-03
2.595285512506961823e-02,1.835799589753150940e-02,9.590277671813964844e-01,3.536679223179817200e-02,1.947525516152381897e-02,1.518426276743412018e-02,2.371398359537124634e-02,3.987876698374748230e-02,1.465703640133142471e-02
1.320426817983388901e-02,5.664034280925989151e-03,6.373775750398635864e-02,9.579986929893493652e-01,1.255385484546422958e-02,1.630614884197711945e-02,8.772165514528751373e-03,1.024615243077278137e-01,1.122263260185718536e-02
3.479571640491485596e-02,3.692977875471115112e-02,3.739776909351348877e-01,6.781741380691528320e-01,3.908532857894897461e-02,1.108398735523223877e-01,1.523330435156822205e-02,9.694303870201110840e-01,4.991253092885017395e-02
6.660366430878639221e-03,3.684474620968103409e-03,4.644777625799179077e-02,6.134864091873168945e-01,2.415223792195320129e-02,7.954450324177742004e-03,5.362568423151969910e-03,1.590919047594070435e-01,5.539512727409601212e-03
1.007841899991035461e-02,7.425612770020961761e-03,5.049530416727066040e-02,6.875010132789611816e-01,2.061557210981845856e-02,1.400402933359146118e-02,2.310430398210883141e-03,9.251849353313446045e-02,6.944864522665739059e-03
1.499933283776044846e-02,1.181017048656940460e-02,6.817529797554016113e-01,2.333499491214752197e-02,2.343675680458545685e-02,1.580863259732723236e-02,5.628983490169048309e-03,5.776172280311584473e-01,7.207702845335006714e-03
6.073926761746406555e-02,1.968172006309032440e-02,2.309828251600265503e-01,7.347748279571533203e-01,4.379709716886281967e-03,1.069520507007837296e-02,3.677743487060070038e-03,5.827909335494041443e-02,5.404351279139518738e-03
2.297924831509590149e-02,1.725208014249801636e-02,3.315188735723495483e-02,1.225912570953369141e-01,1.631030254065990448e-02,2.770202048122882843e-02,1.193734630942344666e-02,9.637314677238464355e-01,1.598762534558773041e-02
1.520838402211666107e-02,1.179537735879421234e-02,7.377972602844238281e-01,1.506169736385345459e-01,1.839347928762435913e-02,1.912519149482250214e-02,5.191776435822248459e-03,8.044582009315490723e-01,1.385364588350057602e-02
7.455344777554273605e-03,8.608581498265266418e-03,4.210338592529296875e-01,3.221368044614791870e-02,3.675792738795280457e-02,7.264428772032260895e-03,5.850088316947221756e-03,5.292916893959045410e-01,6.077585276216268539e-03
1.513595879077911377e-02,1.474437862634658813e-02,9.505661129951477051e-01,6.418971717357635498e-02,1.725851744413375854e-02,1.330704800784587860e-02,1.618840545415878296e-02,4.962457343935966492e-02,1.418358832597732544e-02
2.019571512937545776e-02,7.279598619788885117e-03,2.839727513492107391e-02,9.693226218223571777e-01,1.121149491518735886e-02,1.273271441459655762e-02,1.172486413270235062e-02,3.128402307629585266e-02,9.793646633625030518e-03
1.966121233999729156e-02,9.386544115841388702e-03,4.823425412178039551e-02,9.788410663604736328e-01,1.182229164987802505e-02,1.527391839772462845e-02,1.305080205202102661e-02,4.456608369946479797e-02,1.175439450889825821e-02
1.396813709288835526e-02,6.827300880104303360e-03,1.528485268354415894e-01,9.526048898696899414e-01,8.905413560569286346e-03,1.194612868130207062e-02,9.709792211651802063e-03,5.597090348601341248e-02,9.153377264738082886e-03
1.541657373309135437e-02,6.163355428725481033e-03,7.977802306413650513e-02,9.650942683219909668e-01,9.835455566644668579e-03,1.426522806286811829e-02,1.010936591774225235e-02,6.814602017402648926e-02,9.071139618754386902e-03
7.682138588279485703e-03,4.533791448920965195e-03,2.992740646004676819e-02,8.369626402854919434e-01,1.381144952028989792e-02,1.048887800425291061e-02,8.506591431796550751e-03,1.562407612800598145e-01,7.255719974637031555e-03
2.530393004417419434e-02,9.891640394926071167e-03,3.607010468840599060e-02,9.743270277976989746e-01,1.010122802108526230e-02,1.394718140363693237e-02,1.145140640437602997e-02,2.724779769778251648e-02,9.927978739142417908e-03
5.770081281661987305e-02,2.787420339882373810e-02,1.517678052186965942e-01,2.379597425460815430e-01,2.609916403889656067e-02,8.357801474630832672e-03,7.318956311792135239e-03,6.552272439002990723e-01,9.846062399446964264e-03
2.085908874869346619e-02,1.443728990852832794e-02,9.559635519981384277e-01,4.405521452426910400e-01,1.733916439116001129e-02,2.704523131251335144e-02,9.741475805640220642e-03,1.200763136148452759e-01,1.851118542253971100e-02
2.218988724052906036e-02,8.722883649170398712e-03,3.032587282359600067e-02,9.601126313209533691e-01,8.297364227473735809e-03,4.344486817717552185e-02,1.101479586213827133e-02,3.105171769857406616e-02,1.696847938001155853e-02
1.876719109714031219e-02,1.542196259833872318e-03,1.329986900091171265e-01,7.568872570991516113e-01,1.076727919280529022e-02,1.008825376629829407e-02,9.558343328535556793e-03,2.721028029918670654e-02,1.249394100159406662e-02
2.917545475065708160e-02,5.809881258755922318e-03,3.683117777109146118e-02,9.490178823471069336e-01,7.136691361665725708e-03,1.460176333785057068e-02,2.447665482759475708e-02,2.396136708557605743e-02,1.369494479149580002e-02
2.466340921819210052e-02,1.259301602840423584e-02,2.174532040953636169e-02,9.755461215972900391e-01,1.094312220811843872e-02,1.472053397446870804e-02,1.650333032011985779e-02,4.015400633215904236e-02,1.499753724783658981e-02
6.712322682142257690e-02,4.306753166019916534e-03,3.109608404338359833e-02,6.826422214508056641e-01,7.480821572244167328e-03,8.924288675189018250e-03,7.375496439635753632e-03,4.891554266214370728e-02,8.224459365010261536e-03
2.111763358116149902e-01,7.443444728851318359e-01,3.326204791665077209e-02,1.474961787462234497e-01,5.401104688644409180e-03,1.002388540655374527e-02,5.048126447945833206e-03,4.563342034816741943e-02,6.532487459480762482e-03
1.198156550526618958e-02,1.278508827090263367e-02,3.076100908219814301e-02,8.284090757369995117e-01,1.534242369234561920e-02,1.744643598794937134e-01,1.108109671622514725e-02,1.129025146365165710e-01,1.179911755025386810e-02
1.131848990917205811e-02,2.288684807717800140e-02,2.897494845092296600e-02,9.462818503379821777e-01,1.493244152516126633e-02,4.756019636988639832e-02,5.941266193985939026e-03,1.569737792015075684e-01,9.617033414542675018e-03
2.669743448495864868e-02,1.096724066883325577e-02,2.632071450352668762e-02,9.780031442642211914e-01,1.116746291518211365e-02,1.915745250880718231e-02,1.282760035246610641e-02,2.434855140745639801e-02,1.255946513265371323e-02
8.599243164062500000e-01,6.980740278959274292e-02,1.978882588446140289e-02,5.207591652870178223e-01,1.053396612405776978e-02,2.548297494649887085e-02,1.095272507518529892e-02,2.938979305326938629e-02,1.664919964969158173e-02
4.303683042526245117e-01,3.512836620211601257e-02,1.984648033976554871e-02,9.075249433517456055e-01,8.971160277724266052e-03,1.949701644480228424e-02,7.062520831823348999e-03,2.394263260066509247e-02,1.169836148619651794e-02
8.683929443359375000e-01,2.114837057888507843e-02,4.412889108061790466e-02,5.608989000320434570e-01,1.384215150028467178e-02,1.980205252766609192e-02,7.381443865597248077e-03,6.322982907295227051e-02,2.065906301140785217e-02
2.012151852250099182e-02,1.167295686900615692e-02,2.587216533720493317e-02,9.768945574760437012e-01,1.179229840636253357e-02,1.699345558881759644e-02,1.617613807320594788e-02,2.465463057160377502e-02,1.198288146406412125e-02
2.071064710617065430e-02,4.900523647665977478e-02,3.734862059354782104e-02,4.583301395177841187e-02,3.138484805822372437e-02,2.273487672209739685e-02,9.433214664459228516e-01,2.385620772838592529e-02,3.272990882396697998e-02
1.994748786091804504e-02,1.039612665772438049e-02,4.138896241784095764e-02,9.764693379402160645e-01,1.341794244945049286e-02,1.674395054578781128e-02,1.267284061759710312e-02,2.238208986818790436e-02,1.088537741452455521e-02
1.210092101246118546e-02,7.734875660389661789e-03,2.471335604786872864e-02,9.655080437660217285e-01,1.556178927421569824e-02,1.976130902767181396e-02,1.173860300332307816e-02,4.747799038887023926e-02,1.561384368687868118e-02
1.814645715057849884e-02,7.416150998324155807e-03,3.388331085443496704e-02,9.656975269317626953e-01,9.587345644831657410e-03,1.368079613894224167e-02,1.125870365649461746e-02,3.156878426671028137e-02,9.289273060858249664e-03
2.269694209098815918e-02,1.028405316174030304e-02,2.897445112466812134e-02,9.699609279632568359e-01,1.229332666844129562e-02,1.544173061847686768e-02,1.791679114103317261e-02,1.614166982471942902e-02,1.208597794175148010e-02
1.721710897982120514e-02,1.137330010533332825e-02,1.745129749178886414e-02,9.706923961639404297e-01,1.635412871837615967e-02,2.090903930366039276e-02,1.230049692094326019e-02,2.229857817292213440e-02,1.368342712521553040e-02
3.088610619306564331e-02,9.380424395203590393e-03,4.059926047921180725e-02,9.802368283271789551e-01,1.091713085770606995e-02,1.727214083075523376e-02,1.132002752274274826e-02,3.416705131530761719e-02,1.155900955200195312e-02
1.474406570196151733e-02,7.215804420411586761e-03,4.355825856328010559e-02,9.598003625869750977e-01,1.056549325585365295e-02,1.344207022339105606e-02,1.009119674563407898e-02,2.757992409169673920e-02,7.999133318662643433e-03
2.306727878749370575e-02,1.181461196392774582e-02,2.272449620068073273e-02,9.732556343078613281e-01,1.139043271541595459e-02,1.444242242723703384e-02,1.558495685458183289e-02,1.949948631227016449e-02,1.210710220038890839e-02
4.202240332961082458e-02,4.228026792407035828e-02,3.540411219000816345e-02,3.924127295613288879e-02,8.922195434570312500e-01,5.927989631891250610e-02,4.885087907314300537e-02,4.266223311424255371e-02,4.224919155240058899e-02
3.274344280362129211e-02,7.229138631373643875e-03,6.125713512301445007e-02,5.912827849388122559e-01,1.214337069541215897e-02,1.947935298085212708e-02,6.135759875178337097e-03,2.446042001247406006e-02,6.944018416106700897e-03
1.915969885885715485e-02,5.994664132595062256e-02,4.103462770581245422e-02,2.813148684799671173e-02,8.916597366333007812e-01,3.157140314579010010e-02,2.863100171089172363e-02,1.050504297018051147e-01,2.771924436092376709e-02
2.156202122569084167e-02,5.275727808475494385e-02,2.972450852394104004e-02,4.369365051388740540e-02,8.710955977439880371e-01,2.672168798744678497e-02,2.865874767303466797e-02,6.594431400299072266e-02,2.522993460297584534e-02
2.383566088974475861e-02,6.348851323127746582e-02,5.271817371249198914e-02,3.432029113173484802e-02,8.879637718200683594e-01,3.342701122164726257e-02,2.833048067986965179e-02,4.759810492396354675e-02,2.808135561645030975e-02
1.883265562355518341e-02,1.077202428132295609e-02,1.788736507296562195e-02,7.232659459114074707e-01,1.198015064001083374e-01,3.806773945689201355e-02,9.789070114493370056e-03,1.202979497611522675e-02,1.295968890190124512e-02
2.120826207101345062e-02,3.826806694269180298e-02,3.468018025159835815e-02,4.536892473697662354e-02,8.622450828552246094e-01,2.842658758163452148e-02,2.857085876166820526e-02,5.633439123630523682e-02,2.657528221607208252e-02
2.802745439112186432e-02,1.557995378971099854e-02,1.979578286409378052e-02,2.627118304371833801e-02,7.932546734809875488e-02,2.105157077312469482e-02,1.010502409189939499e-02,2.089184820652008057e-01,6.504047662019729614e-02
1.328348927199840546e-02,3.284262120723724365e-02,1.953503675758838654e-02,3.962547332048416138e-02,5.272916555404663086e-01,3.140370547771453857e-02,7.361761759966611862e-03,4.387383162975311279e-01,1.637319289147853851e-02
1.987161673605442047e-02,5.173410847783088684e-02,4.042182117700576782e-02,4.071936383843421936e-02,8.679587841033935547e-01,3.113965317606925964e-02,3.208382055163383484e-02,3.885155543684959412e-02,2.679786272346973419e-02
4.291529953479766846e-02,2.400819957256317139e-02,7.950534671545028687e-02,2.256011813879013062e-01,2.911330200731754303e-02,9.090822935104370117e-01,2.738758362829685211e-02,6.539180129766464233e-02,4.765169695019721985e-02
