9.334740042686462402e-01,2.603857778012752533e-02,4.701002538204193115e-01,1.203482784330844879e-02,1.078948751091957092e-02,2.043235301971435547e-02,1.066153589636087418e-02,1.661074161529541016e-02,4.662072751671075821e-03,2.694482356309890747e-02,6.724301259964704514e-03,4.286833573132753372e-03,1.917678304016590118e-02,5.379518494009971619e-03,2.525909803807735443e-03,5.933894775807857513e-03,5.164655391126871109e-03
8.337952494621276855e-01,1.191616952419281006e-01,2.296277582645416260e-01,1.998891122639179230e-02,2.035848982632160187e-02,2.734841033816337585e-02,4.786168411374092102e-02,2.479165792465209961e-02,1.923524960875511169e-02,2.888406440615653992e-02,8.656182326376438141e-03,1.738021709024906158e-02,5.259391069412231445e-01,1.186449732631444931e-02,9.525049477815628052e-03,1.443489547818899155e-02,2.367870882153511047e-02
9.617274403572082520e-01,3.365635126829147339e-02,1.347052156925201416e-01,1.365609001368284225e-02,1.512726116925477982e-02,1.926712319254875183e-02,1.209221500903367996e-02,1.687479764223098755e-02,7.643063552677631378e-03,2.125307358801364899e-02,6.975970696657896042e-03,6.361454725265502930e-03,3.302946686744689941e-02,6.383410654962062836e-03,3.551288973540067673e-03,6.440540309995412827e-03,7.421867921948432922e-03
5.599718540906906128e-02,8.378270864486694336e-01,2.180321663618087769e-01,8.408847451210021973e-02,1.134882960468530655e-02,3.714443882927298546e-03,1.716791279613971710e-02,1.150613091886043549e-02,4.849114920943975449e-03,1.778476312756538391e-02,1.289073377847671509e-01,7.819309830665588379e-03,2.738074213266372681e-02,1.710371300578117371e-02,5.240894854068756104e-03,4.662462044507265091e-03,7.594896014779806137e-03
1.463351994752883911e-01,6.591775417327880859e-01,7.971002459526062012e-01,1.027230322360992432e-01,2.062157541513442993e-01,3.159881830215454102e-01,7.336342334747314453e-01,2.574764378368854523e-02,2.596363984048366547e-02,6.490263938903808594e-01,1.647345423698425293e-01,2.095849812030792236e-02,5.738836526870727539e-01,1.942785382270812988e-01,7.150267809629440308e-02,1.105695217847824097e-01,7.557259500026702881e-02
6.839810609817504883e-01,6.316121667623519897e-02,9.308152794837951660e-01,2.123563922941684723e-02,7.693393155932426453e-03,1.298862695693969727e-02,1.163727603852748871e-02,1.927300728857517242e-02,3.539542434737086296e-03,2.854005806148052216e-02,8.703605271875858307e-03,6.674426607787609100e-03,5.280685424804687500e-02,5.104870069772005081e-03,2.496001077815890312e-03,7.512991782277822495e-03,6.710795219987630844e-03
6.655671000480651855e-01,1.605485826730728149e-01,9.381129741668701172e-01,3.096113540232181549e-02,5.323552526533603668e-03,1.480094809085130692e-02,2.305215410888195038e-02,4.036943614482879639e-02,4.969921894371509552e-03,2.338293008506298065e-02,6.072716787457466125e-03,2.221364527940750122e-02,5.808218196034431458e-02,5.074852611869573593e-03,3.977809101343154907e-03,7.413996383547782898e-03,8.138011209666728973e-03
9.575363993644714355e-01,3.751169890165328979e-02,2.348921149969100952e-01,1.193980406969785690e-02,1.449463330209255219e-02,2.357417717576026917e-02,1.602710969746112823e-02,1.567265018820762634e-02,5.111218895763158798e-03,2.778917364776134491e-02,7.369922939687967300e-03,3.744330257177352905e-03,2.937661670148372650e-02,7.014793809503316879e-03,3.179341787472367287e-03,7.254345808178186417e-03,6.265195552259683609e-03
3.596673533320426941e-02,9.295887351036071777e-01,7.414652705192565918e-01,3.131125494837760925e-02,2.978298626840114594e-02,1.223557442426681519e-02,1.462322659790515900e-02,5.384924821555614471e-03,2.117690630257129669e-03,3.905395418405532837e-02,8.769185282289981842e-03,2.694024238735437393e-03,4.934898111969232559e-03,5.291368346661329269e-03,2.439502160996198654e-03,2.238481072708964348e-03,2.232809783890843391e-03
8.173137903213500977e-01,9.357088208198547363e-01,5.005410313606262207e-02,6.370191276073455811e-02,3.088248893618583679e-02,1.482303254306316376e-02,1.634722761809825897e-02,2.391408197581768036e-02,7.247511763125658035e-03,4.222938045859336853e-02,9.854238480329513550e-03,1.329294871538877487e-02,2.255688607692718506e-02,1.114905904978513718e-02,1.060961931943893433e-02,3.734974656254053116e-03,7.335819303989410400e-03
9.345068335533142090e-01,5.757216364145278931e-02,3.302706778049468994e-01,1.268983259797096252e-02,7.751615252345800400e-03,1.653164252638816833e-02,1.422027312219142914e-02,1.786774024367332458e-02,6.316827610135078430e-03,3.254194930195808411e-02,7.525378372520208359e-03,5.745972972363233566e-03,8.672798424959182739e-02,7.049975916743278503e-03,3.625893499702215195e-03,8.248937316238880157e-03,1.181534770876169205e-02
9.636487960815429688e-01,6.584785878658294678e-02,9.010770171880722046e-02,1.886804960668087006e-02,1.897740550339221954e-02,2.260780520737171173e-02,8.636327460408210754e-03,1.155694574117660522e-02,7.815467193722724915e-03,2.292975038290023804e-02,6.935589481145143509e-03,7.287559099495410919e-03,2.692288905382156372e-02,5.674585234373807907e-03,3.032220993191003799e-03,6.009378004819154739e-03,6.502890028059482574e-03
9.592344760894775391e-01,3.051432967185974121e-01,4.543915390968322754e-02,3.453169390559196472e-02,2.318048477172851562e-02,1.823109015822410583e-02,1.473480835556983948e-02,9.468721225857734680e-03,1.083362381905317307e-02,2.603841945528984070e-02,8.063241839408874512e-03,7.199102547019720078e-03,5.754417926073074341e-02,6.851888727396726608e-03,4.356026649475097656e-03,5.411643069237470627e-03,8.373577147722244263e-03
9.646466970443725586e-01,8.872248977422714233e-02,4.849733039736747742e-02,1.505722478032112122e-02,2.144533582031726837e-02,2.151023782789707184e-02,1.179325394332408905e-02,1.371203642338514328e-02,7.749705109745264053e-03,2.213471941649913788e-02,6.930924486368894577e-03,5.950287450104951859e-03,2.458619326353073120e-02,7.362339645624160767e-03,4.131707362830638885e-03,5.641956347972154617e-03,6.767718587070703506e-03
9.606059789657592773e-01,5.338061228394508362e-02,5.463818833231925964e-02,1.731782592833042145e-02,2.350925654172897339e-02,4.821369051933288574e-02,1.178854331374168396e-02,1.384366769343614578e-02,9.701515547931194305e-03,3.146291896700859070e-02,7.312660571187734604e-03,1.270671375095844269e-02,6.762772053480148315e-02,8.790514431893825531e-03,4.176312126219272614e-03,7.903065532445907593e-03,8.464179001748561859e-03
4.044383466243743896e-01,7.517367601394653320e-01,2.193885743618011475e-01,3.983341157436370850e-02,1.939451135694980621e-02,3.055529296398162842e-01,3.909167647361755371e-01,1.259456947445869446e-02,2.589213103055953979e-02,1.215032860636711121e-01,3.229301050305366516e-02,1.738667488098144531e-02,7.342824339866638184e-01,4.488676786422729492e-02,2.657840959727764130e-02,2.402817271649837494e-02,3.759767860174179077e-02
9.466672539710998535e-01,2.297630906105041504e-01,3.939514979720115662e-02,1.828879490494728088e-02,2.043902315199375153e-02,1.549697667360305786e-02,1.223927550017833710e-02,8.636238053441047668e-03,7.209193892776966095e-03,2.095846645534038544e-02,7.243962027132511139e-03,5.442324560135602951e-03,3.597863018512725830e-02,7.089788559824228287e-03,3.599236020818352699e-03,5.042200442403554916e-03,6.662802770733833313e-03
9.553506374359130859e-01,3.492914140224456787e-02,1.973529756069183350e-01,1.341265998780727386e-02,2.138992398977279663e-02,2.208798378705978394e-02,9.781253524124622345e-03,2.341113425791263580e-02,6.943262647837400436e-03,3.503860160708427429e-02,8.612286299467086792e-03,5.467930808663368225e-03,1.416335534304380417e-02,7.544059772044420242e-03,3.489275695756077766e-03,6.942440755665302277e-03,6.175488233566284180e-03
9.152094125747680664e-01,3.314751014113426208e-02,5.053871273994445801e-01,1.696528121829032898e-02,7.779387291520833969e-03,3.873712569475173950e-02,9.669980034232139587e-03,2.297343313694000244e-02,3.801959799602627754e-03,2.382276952266693115e-02,1.035731565207242966e-02,5.936865694820880890e-03,4.466862976551055908e-02,7.546005304902791977e-03,3.160750726237893105e-03,6.569450255483388901e-03,5.653495434671640396e-03
9.184023141860961914e-01,5.788934230804443359e-01,1.474245041608810425e-01,2.270919270813465118e-02,1.567641831934452057e-02,2.441767230629920959e-02,2.274287119507789612e-02,9.370052255690097809e-03,3.375391010195016861e-03,3.573340177536010742e-02,1.233936008065938950e-02,3.322320524603128433e-03,2.216146886348724365e-02,9.492215700447559357e-03,4.767467267811298370e-03,4.097161814570426941e-03,5.204549059271812439e-03
9.555916786193847656e-01,5.434079840779304504e-02,4.411600157618522644e-02,1.018200162798166275e-02,2.004701644182205200e-02,5.105819553136825562e-02,1.801633648574352264e-02,1.136689446866512299e-02,6.784367375075817108e-03,2.619767561554908752e-02,7.324528414756059647e-03,4.320663399994373322e-03,2.695503830909729004e-02,9.693955071270465851e-03,3.915649373084306717e-03,6.313428282737731934e-03,6.103521678596735001e-03
9.592906236648559570e-01,3.540045395493507385e-02,6.053701788187026978e-02,1.026005297899246216e-02,2.427357248961925507e-02,3.738680854439735413e-02,1.306739542633295059e-02,1.659604161977767944e-02,8.066244423389434814e-03,2.455931715667247772e-02,5.395585205405950546e-03,5.247155204415321350e-03,2.078574523329734802e-02,8.044065907597541809e-03,3.838610602542757988e-03,6.757414434105157852e-03,6.387930363416671753e-03
9.321001768112182617e-01,2.573216333985328674e-02,6.259199976921081543e-02,7.778769358992576599e-03,1.572962291538715363e-02,9.841610491275787354e-02,1.679648645222187042e-02,1.322130393236875534e-02,6.370820105075836182e-03,3.059040009975433350e-02,7.045091129839420319e-03,4.034357145428657532e-03,2.242780476808547974e-02,1.087990030646324158e-02,3.655673703178763390e-03,6.681302562355995178e-03,4.951825831085443497e-03
9.541726708412170410e-01,4.203903675079345703e-02,1.039014682173728943e-01,1.290030498057603836e-02,1.590630225837230682e-02,1.807775907218456268e-02,1.176384836435317993e-02,1.405473053455352783e-02,6.355064455419778824e-03,1.932351477444171906e-02,6.190126296132802963e-03,5.182733293622732162e-03,2.562383376061916351e-02,6.196527741849422455e-03,3.105661366134881973e-03,5.505389999598264694e-03,5.980706773698329926e-03
9.715509414672851562e-01,1.013811603188514709e-01,5.881550535559654236e-02,1.442366652190685272e-02,2.298683486878871918e-02,4.031382501125335693e-02,1.596101000905036926e-02,1.073262561112642288e-02,5.991386715322732925e-03,2.643271535634994507e-02,8.382446132600307465e-03,4.462910816073417664e-03,3.175964206457138062e-02,8.263926953077316284e-03,3.990541677922010422e-03,6.105034612119197845e-03,5.950298625975847244e-03
9.672592282295227051e-01,7.077757269144058228e-02,3.035127930343151093e-02,1.355850137770175934e-02,2.049366012215614319e-02,3.152527660131454468e-02,1.758697256445884705e-02,1.851077005267143250e-02,9.192300029098987579e-03,2.052280306816101074e-02,6.858442910015583038e-03,7.060976233333349228e-03,4.170302674174308777e-02,1.041438616812229156e-02,5.479354877024888992e-03,6.697131786495447159e-03,7.834768854081630707e-03
5.831212401390075684e-01,9.288347959518432617e-01,7.869052886962890625e-01,3.300236165523529053e-01,2.397328764200210571e-01,9.151292443275451660e-01,4.830576479434967041e-01,4.434310644865036011e-02,3.629809617996215820e-02,6.268123984336853027e-01,2.330143004655838013e-01,6.457051634788513184e-02,4.339645802974700928e-01,2.811696529388427734e-01,1.983191668987274170e-01,8.923322707414627075e-02,9.174349159002304077e-02
9.057411924004554749e-03,1.249660477042198181e-01,3.653277084231376648e-02,2.637234143912792206e-02,3.988856971263885498e-01,3.692534565925598145e-01,3.487439453601837158e-02,3.756064921617507935e-03,3.490127855911850929e-03,8.628337644040584564e-03,6.518618762493133545e-02,1.392440986819565296e-03,3.343132324516773224e-03,2.646421454846858978e-02,2.229384379461407661e-03,2.432712586596608162e-03,1.139924745075404644e-03
9.558054208755493164e-01,3.206006065011024475e-02,1.680539548397064209e-01,9.948744438588619232e-03,1.634526439011096954e-02,3.632800653576850891e-02,1.224511582404375076e-02,1.350556127727031708e-02,5.224909167736768723e-03,2.771046012639999390e-02,6.213732529431581497e-03,4.022472538053989410e-03,2.081563510000705719e-02,6.955583114176988602e-03,2.957275602966547012e-03,5.880931857973337173e-03,4.936364013701677322e-03
3.285614550113677979e-01,1.426795721054077148e-01,1.928637549281120300e-02,8.878376334905624390e-03,7.813947275280952454e-03,1.140478029847145081e-01,5.541758611798286438e-02,1.109233219176530838e-02,1.965362019836902618e-02,3.590621426701545715e-02,1.974851079285144806e-02,8.227891288697719574e-03,2.898602485656738281e-01,3.160904720425605774e-02,1.073546614497900009e-02,1.125816255807876587e-02,1.251951791346073151e-02
9.591119289398193359e-01,2.799084968864917755e-02,2.508391737937927246e-01,1.196020189672708511e-02,3.236729651689529419e-02,4.655780643224716187e-02,1.245601568371057510e-02,1.792341284453868866e-02,7.213078904896974564e-03,4.180624336004257202e-02,6.956106983125209808e-03,5.296742077916860580e-03,1.430517900735139847e-02,7.680953480303287506e-03,3.716182429343461990e-03,7.575817871838808060e-03,5.631909705698490143e-03
9.597465395927429199e-01,5.921880528330802917e-02,1.054927110671997070e-01,1.311293151229619980e-02,1.904307305812835693e-02,1.930087432265281677e-02,9.047539904713630676e-03,1.423572842031717300e-02,5.972384475171566010e-03,2.199447154998779297e-02,7.166482508182525635e-03,4.814385902136564255e-03,2.364821545779705048e-02,6.003960035741329193e-03,3.196837846189737320e-03,5.706442985683679581e-03,6.153794005513191223e-03
8.161432743072509766e-01,2.759693190455436707e-02,2.702639102935791016e-01,1.215022057294845581e-02,1.656125113368034363e-02,4.324772581458091736e-02,2.483728155493736267e-02,1.389084663242101669e-02,2.986715361475944519e-02,3.200367093086242676e-01,1.382324285805225372e-02,8.554005995392799377e-03,3.596086800098419189e-02,1.908883452415466309e-02,7.366264704614877701e-03,2.407293207943439484e-02,1.668787188827991486e-02
9.686856865882873535e-01,4.267668724060058594e-02,3.748613223433494568e-02,1.323420647531747818e-02,2.285208553075790405e-02,5.087150633335113525e-02,1.712103001773357391e-02,1.262547727674245834e-02,1.063708402216434479e-02,2.521823905408382416e-02,8.162403479218482971e-03,7.190958596765995026e-03,4.075913876295089722e-02,9.421450085937976837e-03,4.718445707112550735e-03,8.055061101913452148e-03,7.706108503043651581e-03
9.548847675323486328e-01,4.157568886876106262e-02,7.885812222957611084e-02,1.362375821918249130e-02,1.509368792176246643e-02,2.297873981297016144e-02,1.354651618748903275e-02,1.585805974900722504e-02,7.532693445682525635e-03,1.946056075394153595e-02,8.506575599312782288e-03,6.440820638090372086e-03,6.560661643743515015e-02,8.410161361098289490e-03,3.943782765418291092e-03,6.620037835091352463e-03,7.372927851974964142e-03
9.146752953529357910e-01,3.406413272023200989e-02,6.905325651168823242e-01,1.398144289851188660e-02,1.070398278534412384e-02,1.706910319626331329e-02,1.075340807437896729e-02,1.820345036685466766e-02,4.287957213819026947e-03,2.867186628282070160e-02,7.836156524717807770e-03,4.588576965034008026e-03,3.495672717690467834e-02,5.056916736066341400e-03,2.652931958436965942e-03,6.849146913737058640e-03,5.803184118121862411e-03
8.181471228599548340e-01,1.753439754247665405e-02,1.665923595428466797e-01,6.198594812303781509e-03,2.035724930465221405e-02,2.298530563712120056e-02,2.042302116751670837e-02,3.242026269435882568e-02,8.933609351515769958e-03,3.943921625614166260e-02,1.393073238432407379e-02,6.335042417049407959e-03,3.229009732604026794e-02,1.209811121225357056e-02,4.189115017652511597e-03,3.456616029143333435e-02,1.276173442602157593e-02
9.507580995559692383e-01,5.578429624438285828e-02,8.388144522905349731e-02,1.194582413882017136e-02,2.354890853166580200e-02,1.938553713262081146e-02,1.019929721951484680e-02,1.193761173635721207e-02,7.065099664032459259e-03,2.397911064326763153e-02,5.746660288423299789e-03,4.712293390184640884e-03,1.736565493047237396e-02,6.561342161148786545e-03,2.869478426873683929e-03,6.006678100675344467e-03,6.239849142730236053e-03
9.100058078765869141e-01,1.216834783554077148e-01,3.817745149135589600e-01,1.627078093588352203e-02,8.251879364252090454e-03,8.281151764094829559e-03,9.148262441158294678e-03,1.846637390553951263e-02,4.503351170569658279e-03,1.940613053739070892e-02,5.684160161763429642e-03,4.837207961827516556e-03,2.301528118550777435e-02,3.950527869164943695e-03,2.706253668293356895e-03,4.622584208846092224e-03,6.248690187931060791e-03
9.539878368377685547e-01,3.776882961392402649e-02,8.126301318407058716e-02,1.099245157092809677e-02,2.011111937463283539e-02,1.816594600677490234e-02,2.015924453735351562e-02,3.756758943200111389e-02,7.282552309334278107e-03,2.109681256115436554e-02,6.370409391820430756e-03,4.861447960138320923e-03,2.605108357965946198e-02,9.941444732248783112e-03,5.487644579261541367e-03,6.447018589824438095e-03,7.002236787229776382e-03
3.213287293910980225e-01,3.095617294311523438e-01,1.665515303611755371e-01,4.828734323382377625e-02,3.992320969700813293e-02,1.119427606463432312e-01,6.080005690455436707e-02,2.101862616837024689e-02,5.156890302896499634e-02,6.027933955192565918e-02,3.513280302286148071e-02,3.519127517938613892e-02,8.506441116333007812e-01,3.399525210261344910e-02,2.118063345551490784e-02,3.263141959905624390e-02,5.250377580523490906e-02
9.270503520965576172e-01,6.519050151109695435e-02,1.588512808084487915e-01,1.639161817729473114e-02,1.513587310910224915e-02,2.154640480875968933e-02,1.312694698572158813e-02,3.669916465878486633e-02,1.452992483973503113e-02,2.187963016331195831e-02,8.446873165667057037e-03,8.814274333417415619e-03,1.563716828823089600e-01,9.494802914559841156e-03,5.916967522352933884e-03,1.306606177240610123e-02,3.316570818424224854e-02
9.545149803161621094e-01,4.329916462302207947e-02,4.381401091814041138e-02,1.289240084588527679e-02,1.715399883687496185e-02,2.565329335629940033e-02,1.403642725199460983e-02,1.375004649162292480e-02,9.064236655831336975e-03,1.961758919060230255e-02,6.668969988822937012e-03,6.757923867553472519e-03,3.412200510501861572e-02,8.434428833425045013e-03,3.931358456611633301e-03,6.309394259005784988e-03,7.034224458038806915e-03
9.516303539276123047e-01,3.601383790373802185e-02,6.274923682212829590e-02,1.887423731386661530e-02,3.145589679479598999e-02,3.022669814527034760e-02,1.028863713145256042e-02,2.421910129487514496e-02,1.124227140098810196e-02,2.974803559482097626e-02,8.815882727503776550e-03,5.077957641333341599e-03,1.460986677557229996e-02,8.918431587517261505e-03,4.336911719292402267e-03,6.913355085998773575e-03,7.488664705306291580e-03
9.668338298797607422e-01,4.925111681222915649e-02,4.081379249691963196e-02,1.265160087496042252e-02,2.333638072013854980e-02,2.755541168153285980e-02,1.505147758871316910e-02,1.656091772019863129e-02,1.044406555593013763e-02,2.383124455809593201e-02,6.955948658287525177e-03,6.880215369164943695e-03,3.362761065363883972e-02,9.601019322872161865e-03,4.956611897796392441e-03,7.649037055671215057e-03,9.213821962475776672e-03
9.554157853126525879e-01,5.478542670607566833e-02,7.607276737689971924e-02,1.577581651508808136e-02,1.727932877838611603e-02,1.565867289900779724e-02,1.158048491925001144e-02,1.539355237036943436e-02,8.040638640522956848e-03,1.787922345101833344e-02,5.790676921606063843e-03,7.049111649394035339e-03,4.098003730177879333e-02,6.842685863375663757e-03,3.397910390049219131e-03,5.874871276319026947e-03,7.059331052005290985e-03
9.647663831710815430e-01,6.230178847908973694e-02,9.970895946025848389e-02,1.494851149618625641e-02,1.569572277367115021e-02,2.045244164764881134e-02,1.315013226121664047e-02,1.483816560357809067e-02,6.705727428197860718e-03,2.229851111769676208e-02,7.503703236579895020e-03,5.024905782192945480e-03,3.930743038654327393e-02,7.957668974995613098e-03,3.802837338298559189e-03,5.971076898276805878e-03,7.536783348768949509e-03
9.718442559242248535e-01,1.093346774578094482e-01,2.129577845335006714e-01,2.478406764566898346e-02,2.068521827459335327e-02,1.790471374988555908e-02,1.464293804019689560e-02,1.316708512604236603e-02,6.229880265891551971e-03,2.677090279757976532e-02,9.948909282684326172e-03,6.041416898369789124e-03,3.290683403611183167e-02,6.455178372561931610e-03,3.535247873514890671e-03,6.417640950530767441e-03,7.571961265057325363e-03
9.632596969604492188e-01,6.552737206220626831e-02,8.424707502126693726e-02,2.810531668365001678e-02,2.844177745282649994e-02,3.909672200679779053e-01,2.552588842809200287e-02,1.685308851301670074e-02,7.186143193393945694e-03,4.120407998561859131e-02,1.746883429586887360e-02,5.667631514370441437e-03,3.296375647187232971e-02,1.468756794929504395e-02,6.492475979030132294e-03,8.060545660555362701e-03,8.261402137577533722e-03
9.475812315940856934e-01,3.485051393508911133e-01,1.928304880857467651e-01,2.959150448441505432e-02,2.324002049863338470e-02,2.865225076675415039e-02,1.667619310319423676e-02,1.933009736239910126e-02,2.914190758019685745e-03,2.299062721431255341e-02,1.291159167885780334e-02,3.424192545935511589e-03,2.447228506207466125e-02,1.056701317429542542e-02,5.028774030506610870e-03,3.962855320423841476e-03,5.422749556601047516e-03
8.785408735275268555e-01,1.464373618364334106e-02,2.926815450191497803e-01,1.148863695561885834e-02,9.754712693393230438e-03,3.054214641451835632e-02,1.531636156141757965e-02,4.562635347247123718e-02,7.038861978799104691e-03,4.242903739213943481e-02,1.058009359985589981e-02,7.843437604606151581e-03,4.828236252069473267e-02,9.616406634449958801e-03,4.548069089651107788e-03,1.396674383431673050e-02,1.001121755689382553e-02
9.745375514030456543e-01,3.773159906268119812e-02,1.004267409443855286e-01,2.614987269043922424e-02,2.356987074017524719e-02,3.399226441979408264e-02,1.672483049333095551e-02,1.048629656434059143e-01,8.270001970231533051e-03,2.252359315752983093e-02,1.190204918384552002e-02,9.363928809762001038e-03,3.102922625839710236e-02,1.085120718926191330e-02,8.607670664787292480e-03,7.278550881892442703e-03,1.059919223189353943e-02
9.675902724266052246e-01,3.472807109355926514e-01,3.029194846749305725e-02,1.989952847361564636e-02,2.056829072535037994e-02,5.029364302754402161e-02,4.617591574788093567e-02,1.077254861593246460e-02,1.038544625043869019e-02,2.824600785970687866e-02,8.109996095299720764e-03,8.502196520566940308e-03,1.058992668986320496e-01,9.820345789194107056e-03,8.013426326215267181e-03,7.065424229949712753e-03,9.575407952070236206e-03
9.500210285186767578e-01,4.534922838211059570e-01,5.065546929836273193e-02,2.250683307647705078e-02,2.020242437720298767e-02,2.478970773518085480e-02,2.072551846504211426e-02,2.268604561686515808e-02,1.173134613782167435e-02,2.355673350393772125e-02,8.590442128479480743e-03,8.625344373285770416e-03,2.523401379585266113e-01,1.353782787919044495e-02,8.838903158903121948e-03,8.571448735892772675e-03,1.859752833843231201e-02
9.708804488182067871e-01,2.465651743113994598e-02,5.619379505515098572e-02,1.413896866142749786e-02,1.779806986451148987e-02,3.505549952387809753e-02,2.175173163414001465e-02,3.304380923509597778e-02,1.709198020398616791e-02,3.105319291353225708e-02,9.915023110806941986e-03,9.623566642403602600e-03,5.163782835006713867e-02,1.136006508022546768e-02,6.804743316024541855e-03,1.057953946292400360e-02,1.438641268759965897e-02
9.616083502769470215e-01,4.286098107695579529e-02,4.124160856008529663e-02,1.369975507259368896e-02,2.053779922425746918e-02,3.182936459779739380e-02,1.426583901047706604e-02,1.372018363326787949e-02,9.801210835576057434e-03,2.201722934842109680e-02,6.879189051687717438e-03,7.184791844338178635e-03,2.864711545407772064e-02,8.631544187664985657e-03,4.167849197983741760e-03,6.573030725121498108e-03,7.234164979308843613e-03
9.675006270408630371e-01,2.525786161422729492e-01,7.587084919214248657e-02,1.437728013843297958e-02,1.577631011605262756e-02,2.754344232380390167e-02,2.501370385289192200e-02,1.667699217796325684e-02,8.911097422242164612e-03,2.677086368203163147e-02,5.981214344501495361e-03,6.829774007201194763e-03,1.330253928899765015e-01,9.248951449990272522e-03,6.507894489914178848e-03,7.587808649986982346e-03,1.323693431913852692e-02
9.630353450775146484e-01,4.687688499689102173e-02,4.372943565249443054e-02,1.266628503799438477e-02,2.188186533749103546e-02,2.903928048908710480e-02,1.409484259784221649e-02,1.522388868033885956e-02,9.918454103171825409e-03,2.174018882215023041e-02,6.799653638154268265e-03,6.705605890601873398e-03,3.023077920079231262e-02,7.939946837723255157e-03,4.165278747677803040e-03,6.771036889404058456e-03,7.399647496640682220e-03
