8.212888240814208984e-01,6.871386617422103882e-02,2.914224565029144287e-01,1.090230867266654968e-01,1.363421380519866943e-01,8.170553296804428101e-02,6.446347385644912720e-02,2.924138307571411133e-02
6.333099007606506348e-01,2.758935652673244476e-02,1.840023249387741089e-01,5.816110596060752869e-02,1.469397246837615967e-01,1.809575259685516357e-01,4.623800888657569885e-02,2.255205065011978149e-02
7.891507744789123535e-01,5.201321467757225037e-02,2.254231423139572144e-01,1.409821212291717529e-01,2.342724651098251343e-01,7.828772813081741333e-02,6.876201927661895752e-02,4.024081304669380188e-02
7.071480751037597656e-01,2.989294938743114471e-02,4.160690307617187500e-01,1.486765891313552856e-01,1.033358573913574219e-01,9.843768179416656494e-02,5.125942826271057129e-02,2.994516305625438690e-02
7.941664457321166992e-01,5.174538865685462952e-02,3.119210898876190186e-01,4.380471631884574890e-02,2.353865206241607666e-01,8.981535583734512329e-02,6.166324019432067871e-02,1.985991187393665314e-02
8.696386814117431641e-01,4.842663928866386414e-02,3.685777485370635986e-01,1.048268303275108337e-01,2.083272188901901245e-01,9.671181440353393555e-02,9.117629379034042358e-02,5.049057304859161377e-02
8.077747821807861328e-01,3.612719848752021790e-02,2.408367991447448730e-01,5.295921862125396729e-02,1.255576908588409424e-01,4.782403409481048584e-01,6.627883017063140869e-02,3.805508837103843689e-02
5.209698677062988281e-01,1.145744416862726212e-02,5.852130055427551270e-01,2.558560483157634735e-02,1.529952138662338257e-01,2.234605699777603149e-01,4.802567139267921448e-02,4.834731668233871460e-02
7.999469041824340820e-01,6.298452615737915039e-02,2.553225755691528320e-01,8.846753090620040894e-02,2.816562950611114502e-01,4.782849177718162537e-02,6.822490692138671875e-02,3.959674760699272156e-02
7.936131358146667480e-01,3.034842573106288910e-02,4.975483715534210205e-01,1.159828379750251770e-01,2.075830996036529541e-01,7.674430310726165771e-02,7.906038314104080200e-02,6.108945980668067932e-02
1.643347591161727905e-01,4.349593818187713623e-02,2.967836260795593262e-01,2.459045313298702240e-02,1.419057548046112061e-01,4.508211836218833923e-02,3.442953899502754211e-02,1.785574853420257568e-01
6.286397576332092285e-02,9.381687045097351074e-01,6.297325342893600464e-02,3.740106523036956787e-02,1.169365644454956055e-01,3.324265033006668091e-02,3.597712889313697815e-02,2.743721380829811096e-02
9.265276044607162476e-02,1.735901981592178345e-01,7.342842966318130493e-02,3.397743403911590576e-02,9.103702902793884277e-01,3.782644122838973999e-02,4.924119636416435242e-02,3.736764565110206604e-02
3.116792440414428711e-02,9.315806627273559570e-01,6.941899657249450684e-02,4.972616955637931824e-02,8.470964431762695312e-02,3.763148188591003418e-02,3.224990889430046082e-02,4.061369225382804871e-02
5.004893243312835693e-02,9.670461416244506836e-01,5.916777998208999634e-02,6.135003268718719482e-02,1.169117912650108337e-01,4.545744881033897400e-02,5.199860408902168274e-02,4.406502842903137207e-02
2.875421941280364990e-02,2.521515190601348877e-01,1.138586774468421936e-01,7.990439534187316895e-01,6.817834079265594482e-02,1.257588062435388565e-02,2.712633274495601654e-02,4.953373596072196960e-02
3.521344438195228577e-02,9.567499756813049316e-01,7.086701691150665283e-02,6.964102387428283691e-02,8.173485845327377319e-02,3.525735810399055481e-02,3.771215677261352539e-02,4.717533662915229797e-02
3.295321390032768250e-02,9.416360259056091309e-01,7.790901511907577515e-02,4.565352946519851685e-02,8.655539155006408691e-02,5.008057132363319397e-02,3.516773506999015808e-02,4.831003025174140930e-02
9.188909828662872314e-02,8.325328826904296875e-01,1.468082070350646973e-01,3.248434513807296753e-02,7.969142496585845947e-02,3.261354938149452209e-02,3.176639974117279053e-02,1.178526598960161209e-02
9.665038436651229858e-02,4.622108861804008484e-02,5.398204326629638672e-01,4.162644967436790466e-02,2.964882552623748779e-02,9.498833119869232178e-02,2.876433916389942169e-02,4.199701547622680664e-02
7.793748378753662109e-02,9.565271139144897461e-01,6.178795918822288513e-02,6.331288814544677734e-02,1.009870767593383789e-01,4.234261810779571533e-02,4.092397913336753845e-02,2.767480537295341492e-02
4.240917414426803589e-02,9.640324115753173828e-01,5.388489365577697754e-02,6.806021183729171753e-02,9.339080005884170532e-02,4.796249046921730042e-02,4.234381020069122314e-02,3.908668085932731628e-02
5.823342129588127136e-02,9.520387053489685059e-01,6.353997439146041870e-02,6.511068344116210938e-02,8.768931776285171509e-02,3.081502765417098999e-02,3.955768793821334839e-02,3.546033054590225220e-02
4.528091475367546082e-02,6.157219782471656799e-02,3.875784575939178467e-01,9.072107076644897461e-02,1.359336078166961670e-01,7.157193124294281006e-02,4.822975769639015198e-02,7.786594629287719727e-01
1.217536851763725281e-01,3.192557767033576965e-02,7.636114954948425293e-01,3.840051591396331787e-02,7.914508879184722900e-02,2.592371776700019836e-02,2.961519919335842133e-02,3.895543888211250305e-02
4.865316674113273621e-02,3.602895140647888184e-01,2.624781429767608643e-01,4.141771420836448669e-02,3.389486297965049744e-02,3.446021676063537598e-02,1.710342429578304291e-02,1.082336902618408203e-02
3.748007416725158691e-01,4.301843941211700439e-01,9.353248029947280884e-02,4.360390827059745789e-02,6.871120631694793701e-02,4.080850630998611450e-02,3.265759721398353577e-02,1.398039143532514572e-02
6.876931339502334595e-02,8.281884193420410156e-01,4.244514554738998413e-02,2.017454802989959717e-01,2.642399370670318604e-01,1.970186270773410797e-02,5.353994295001029968e-02,2.172418124973773956e-02
6.182044371962547302e-02,3.816241025924682617e-02,6.249015927314758301e-01,3.356431424617767334e-02,1.029111072421073914e-01,2.406481653451919556e-02,2.540335059165954590e-02,6.127182394266128540e-02
1.600598841905593872e-01,6.947785615921020508e-01,9.641114622354507446e-02,5.022761598229408264e-02,8.172959089279174805e-02,2.262584120035171509e-02,3.341040015220642090e-02,9.331543929874897003e-03
3.328725397586822510e-01,8.335284590721130371e-01,5.752444639801979065e-02,3.931501135230064392e-02,2.262579053640365601e-01,5.216143652796745300e-02,4.998317733407020569e-02,1.626985706388950348e-02
2.652311883866786957e-02,9.242123961448669434e-01,5.869780853390693665e-02,1.792851835489273071e-01,6.012975051999092102e-02,2.709029428660869598e-02,3.042332828044891357e-02,3.273885324597358704e-02
1.492164731025695801e-01,5.787647962570190430e-01,6.115884706377983093e-02,4.821024835109710693e-02,1.176626905798912048e-01,1.902361586689949036e-02,2.685829624533653259e-02,1.081784162670373917e-02
2.815985679626464844e-02,6.036022305488586426e-01,5.920132622122764587e-02,7.339251637458801270e-01,7.545425742864608765e-02,1.512536499649286270e-02,2.909264899790287018e-02,5.541224405169487000e-02
2.709217369556427002e-02,6.361091732978820801e-01,5.936831608414649963e-02,6.478527784347534180e-01,6.154583767056465149e-02,1.809664443135261536e-02,3.006401658058166504e-02,3.093571588397026062e-02
3.988636285066604614e-02,9.573711752891540527e-01,7.181044667959213257e-02,5.745317786931991577e-02,9.092441201210021973e-02,3.791987523436546326e-02,3.882699459791183472e-02,5.551701039075851440e-02
2.026792466640472412e-01,2.138517349958419800e-01,3.522986173629760742e-01,2.035338431596755981e-01,2.866417542099952698e-02,2.984836697578430176e-02,2.665369771420955658e-02,9.327519685029983521e-03
4.153600335121154785e-02,6.975323706865310669e-02,8.771587163209915161e-02,8.383985161781311035e-01,4.297604411840438843e-02,8.440732210874557495e-02,2.790703438222408295e-02,4.872696474194526672e-02
6.757178902626037598e-02,9.068859815597534180e-01,6.896460801362991333e-02,5.344705283641815186e-02,3.492119163274765015e-02,5.034886673092842102e-02,3.113752976059913635e-02,1.758631318807601929e-02
1.880700886249542236e-02,2.698304653167724609e-01,1.921137273311614990e-01,1.587323993444442749e-01,9.069977700710296631e-02,1.491367537528276443e-02,2.111541666090488434e-02,8.429060876369476318e-02
4.404518380761146545e-02,3.904773667454719543e-02,6.818180084228515625e-01,1.343280673027038574e-01,8.843164145946502686e-02,2.136528305709362030e-02,2.457872778177261353e-02,6.443604081869125366e-02
4.014222696423530579e-02,7.319784164428710938e-01,9.652545303106307983e-02,1.506586223840713501e-01,5.538857728242874146e-02,1.348181534558534622e-02,2.328978665173053741e-02,2.838051505386829376e-02
1.225416287779808044e-01,8.541316390037536621e-01,9.930450469255447388e-02,5.480505526065826416e-02,8.473096042871475220e-02,1.928928308188915253e-02,3.041669167578220367e-02,1.634571701288223267e-02
4.810503870248794556e-02,9.437967538833618164e-01,1.022315099835395813e-01,6.353720277547836304e-02,8.447156846523284912e-02,2.866953611373901367e-02,3.382970020174980164e-02,3.582600131630897522e-02
3.455338627099990845e-02,7.321301102638244629e-01,1.622497588396072388e-01,8.890677243471145630e-02,5.518304184079170227e-02,2.228490822017192841e-02,2.915707416832447052e-02,2.846882678568363190e-02
4.288286566734313965e-01,2.102960832417011261e-02,4.337723851203918457e-01,2.457728236913681030e-02,8.852029591798782349e-02,1.803815364837646484e-01,3.310183063149452209e-02,2.309430390596389771e-02
2.901596017181873322e-02,9.635990113019943237e-02,1.277594268321990967e-01,8.769536614418029785e-01,6.679944694042205811e-02,2.164621278643608093e-02,2.792725898325443268e-02,7.317115366458892822e-02
6.393910199403762817e-02,7.249396294355392456e-02,7.503556013107299805e-01,6.206955388188362122e-02,3.438059985637664795e-02,4.144868627190589905e-02,2.549385465681552887e-02,7.983525842428207397e-02
1.722212284803390503e-01,9.430258274078369141e-01,7.007646560668945312e-02,5.295555293560028076e-02,1.394248306751251221e-01,3.855542466044425964e-02,4.979771748185157776e-02,2.179697155952453613e-02
4.191467538475990295e-02,8.207296729087829590e-01,8.004095405340194702e-02,2.074345648288726807e-01,4.842416942119598389e-02,1.520412694662809372e-02,2.379499748349189758e-02,2.145772613584995270e-02
1.622795462608337402e-01,8.853211402893066406e-01,1.189960688352584839e-01,5.226650089025497437e-02,8.400461077690124512e-02,3.509225323796272278e-02,3.479202464222908020e-02,1.491774618625640869e-02
4.519770666956901550e-02,6.865665316581726074e-02,6.211574077606201172e-01,5.479750409722328186e-02,7.974921166896820068e-02,2.458909898996353149e-02,2.314334549009799957e-02,1.126826182007789612e-01
2.840290591120719910e-02,6.586105227470397949e-01,6.143158674240112305e-02,2.961346805095672607e-01,6.816264986991882324e-02,1.691250316798686981e-02,2.178854867815971375e-02,3.433080017566680908e-02
5.685183405876159668e-02,9.245641827583312988e-01,5.199617147445678711e-02,5.124826729297637939e-02,1.774915456771850586e-01,3.125825151801109314e-02,3.764960169792175293e-02,3.364272415637969971e-02
1.450422704219818115e-01,7.698380351066589355e-01,4.404753074049949646e-02,3.238471224904060364e-02,7.054746150970458984e-01,3.848889842629432678e-02,6.090484187006950378e-02,2.985961362719535828e-02
3.336335346102714539e-02,9.552357196807861328e-01,6.582742929458618164e-02,7.124853134155273438e-02,8.425189554691314697e-02,3.693587332963943481e-02,3.652206063270568848e-02,3.723121434450149536e-02
2.694354578852653503e-02,9.122790098190307617e-01,4.362103343009948730e-02,2.392198890447616577e-01,8.825724571943283081e-02,3.010944835841655731e-02,4.005834832787513733e-02,4.797286540269851685e-02
6.773439794778823853e-02,9.540342092514038086e-01,6.388001888990402222e-02,5.540927499532699585e-02,1.334186494350433350e-01,2.986249141395092010e-02,4.440705105662345886e-02,3.006848879158496857e-02
3.189859911799430847e-02,9.608178138732910156e-01,6.148693338036537170e-02,9.756182134151458740e-02,6.686138361692428589e-02,4.183063656091690063e-02,3.934175521135330200e-02,4.735673591494560242e-02
6.695801019668579102e-01,9.200152754783630371e-02,1.881497949361801147e-01,1.428056210279464722e-01,1.102999076247215271e-01,7.498382031917572021e-02,4.705218970775604248e-02,3.603696078062057495e-02
5.154649540781974792e-02,8.038752675056457520e-01,7.890384644269943237e-02,7.342472672462463379e-02,8.869548887014389038e-02,1.755757629871368408e-02,2.590661309659481049e-02,1.853289455175399780e-02
2.599615976214408875e-02,9.311855435371398926e-01,7.802660763263702393e-02,8.119688183069229126e-02,1.002537682652473450e-01,2.632999978959560394e-02,3.201344236731529236e-02,5.216295272111892700e-02
2.204551734030246735e-02,8.715463876724243164e-01,6.295298039913177490e-02,3.338766098022460938e-01,5.233358591794967651e-02,2.291269041597843170e-02,2.742681279778480530e-02,3.568940609693527222e-02
3.651603683829307556e-02,9.538434743881225586e-01,7.576643675565719604e-02,6.533342599868774414e-02,7.153307646512985229e-02,4.142249375581741333e-02,3.545966744422912598e-02,4.063733294606208801e-02
3.353247418999671936e-02,9.403601884841918945e-01,8.487238734960556030e-02,6.860610842704772949e-02,7.391031831502914429e-02,3.339429572224617004e-02,3.229751065373420715e-02,4.059689864516258240e-02
3.368115797638893127e-02,1.341930776834487915e-01,4.926600754261016846e-01,1.251325011253356934e-01,2.294303327798843384e-01,1.683720760047435760e-02,3.310843929648399353e-02,3.062722384929656982e-01
3.515186533331871033e-02,9.527607560157775879e-01,7.573481649160385132e-02,6.646858155727386475e-02,7.420334219932556152e-02,3.807662799954414368e-02,3.534051030874252319e-02,4.269050806760787964e-02
2.816403284668922424e-02,9.228283762931823730e-01,6.767108291387557983e-02,6.389661878347396851e-02,6.778536736965179443e-02,2.798229642212390900e-02,2.811191789805889130e-02,3.650220111012458801e-02
7.039346694946289062e-01,4.168441146612167358e-02,3.416210114955902100e-01,8.471987396478652954e-02,2.102803438901901245e-01,4.063520580530166626e-02,5.010183155536651611e-02,2.708623558282852173e-02
2.911316975951194763e-02,9.429494142532348633e-01,8.199235051870346069e-02,9.284284710884094238e-02,6.779978424310684204e-02,2.922450937330722809e-02,3.286806866526603699e-02,3.896886482834815979e-02
2.732816711068153381e-02,9.388124942779541016e-01,7.104148715734481812e-02,1.031117737293243408e-01,6.238280609250068665e-02,3.041812404990196228e-02,3.112467192113399506e-02,3.739980235695838928e-02
3.369631618261337280e-02,9.421532154083251953e-01,5.957091227173805237e-02,5.223432555794715881e-02,6.736273318529129028e-02,3.763816878199577332e-02,3.299636021256446838e-02,4.009733349084854126e-02
2.960484847426414490e-02,9.449123740196228027e-01,6.087853386998176575e-02,9.874880313873291016e-02,5.150935798883438110e-02,3.294105455279350281e-02,3.254832327365875244e-02,3.753092139959335327e-02
3.097664378583431244e-02,9.556418657302856445e-01,6.466180831193923950e-02,6.993931531906127930e-02,6.745398044586181641e-02,3.914143145084381104e-02,3.764864429831504822e-02,5.322967842221260071e-02
2.897101826965808868e-02,9.403527975082397461e-01,6.414735317230224609e-02,5.418584495782852173e-02,6.580249220132827759e-02,3.935830295085906982e-02,3.321093320846557617e-02,4.848367348313331604e-02
3.161707893013954163e-02,9.511532783508300781e-01,6.344608217477798462e-02,6.612635403871536255e-02,8.051177114248275757e-02,3.717821463942527771e-02,3.877378255128860474e-02,5.439295247197151184e-02
4.837695136666297913e-02,9.239459633827209473e-01,5.205443501472473145e-02,4.285999014973640442e-02,9.219384193420410156e-02,3.042977675795555115e-02,3.234867006540298462e-02,4.096513241529464722e-02
3.174893185496330261e-02,9.448431134223937988e-01,6.800077110528945923e-02,5.652427673339843750e-02,7.249079644680023193e-02,3.623612970113754272e-02,3.533913567662239075e-02,5.294299125671386719e-02
4.346035420894622803e-01,3.352861702442169189e-01,8.648979663848876953e-02,4.942613095045089722e-02,1.722304970026016235e-01,2.421058528125286102e-02,3.457180783152580261e-02,1.844559051096439362e-02
8.750329017639160156e-01,6.759151071310043335e-02,2.610228657722473145e-01,8.161243051290512085e-02,1.656556129455566406e-01,1.623743921518325806e-01,8.226667344570159912e-02,3.146112337708473206e-02
7.390511780977249146e-02,8.548767566680908203e-01,8.792722225189208984e-02,2.800607122480869293e-02,8.531576395034790039e-02,7.095934450626373291e-02,3.833485767245292664e-02,1.888093166053295135e-02
1.032358705997467041e-01,5.801948904991149902e-02,6.801663637161254883e-01,6.665832549333572388e-02,6.634622812271118164e-02,1.475055143237113953e-02,2.735896781086921692e-02,1.753099635243415833e-02
8.218081295490264893e-02,3.372596204280853271e-02,7.015024423599243164e-01,4.145003482699394226e-02,2.011218667030334473e-01,1.809039711952209473e-02,3.115717694163322449e-02,4.376164078712463379e-02
3.673848882317543030e-02,3.706956282258033752e-02,6.701270341873168945e-01,1.769159138202667236e-01,5.630832538008689880e-02,1.737139187753200531e-02,2.282477542757987976e-02,7.519578188657760620e-02
2.438083663582801819e-02,5.578177422285079956e-02,3.219723999500274658e-01,7.290093302726745605e-01,4.488625749945640564e-02,1.832908019423484802e-02,2.150776050984859467e-02,5.735018476843833923e-02
4.484559223055839539e-02,9.397475123405456543e-01,5.285578966140747070e-02,5.254174023866653442e-02,7.936742901802062988e-02,3.834524005651473999e-02,3.365376964211463928e-02,2.295820042490959167e-02
7.741508632898330688e-02,2.861872874200344086e-02,7.992396354675292969e-01,4.584670439362525940e-02,2.785599231719970703e-01,3.744153305888175964e-02,4.354733228683471680e-02,8.429439365863800049e-02
2.794663608074188232e-01,2.782148867845535278e-02,4.382520914077758789e-01,2.290999442338943481e-01,4.730026796460151672e-02,3.789512813091278076e-02,3.080188110470771790e-02,2.145354636013507843e-02
1.837444603443145752e-01,6.235198378562927246e-01,2.122997790575027466e-01,2.749669738113880157e-02,4.694237560033798218e-02,5.530507490038871765e-02,3.581012040376663208e-02,6.713535171002149582e-03
8.811889588832855225e-02,5.268488451838493347e-02,1.558900922536849976e-01,3.538116440176963806e-02,9.143478274345397949e-01,5.316561833024024963e-02,5.485097691416740417e-02,5.321204289793968201e-02
5.328869819641113281e-02,5.104332044720649719e-02,8.465477824211120605e-01,7.342009991407394409e-02,3.978304564952850342e-02,3.696538880467414856e-02,3.102825768291950226e-02,7.240922003984451294e-02
9.624970704317092896e-02,3.387520834803581238e-02,8.177763819694519043e-01,4.246262833476066589e-02,1.740826666355133057e-01,2.510324493050575256e-02,3.936343267560005188e-02,6.324844807386398315e-02
7.615035772323608398e-02,9.057153016328811646e-02,5.092961788177490234e-01,9.348705410957336426e-02,4.809020459651947021e-02,1.384214591234922409e-02,1.798302680253982544e-02,2.370525337755680084e-02
4.201062023639678955e-02,2.682828716933727264e-02,6.854640841484069824e-01,3.236601054668426514e-01,6.487511098384857178e-02,2.782274596393108368e-02,2.820872887969017029e-02,1.057274639606475830e-01
4.540458619594573975e-01,2.508283220231533051e-02,8.359510898590087891e-01,5.245208740234375000e-02,1.263802200555801392e-01,5.979492515325546265e-02,6.253813207149505615e-02,3.412670269608497620e-02
7.541709542274475098e-01,3.590618818998336792e-02,4.951995909214019775e-01,8.324360847473144531e-02,1.591905951499938965e-01,5.814814195036888123e-02,5.909725278615951538e-02,3.097127191722393036e-02
3.133610263466835022e-02,2.946377731859683990e-02,4.153352677822113037e-01,6.628989577293395996e-01,4.456617310643196106e-02,2.531550638377666473e-02,2.217208221554756165e-02,6.072404608130455017e-02
3.394945710897445679e-02,4.717622697353363037e-02,2.831657826900482178e-01,2.346523702144622803e-01,1.263920664787292480e-01,5.435106530785560608e-02,4.339189827442169189e-02,7.547692656517028809e-01
1.547669619321823120e-01,4.021080210804939270e-02,7.712914347648620605e-01,5.051763728260993958e-02,5.030086264014244080e-02,3.973286598920822144e-02,3.161074593663215637e-02,3.554612398147583008e-02
9.113541990518569946e-02,2.115583606064319611e-02,7.829013466835021973e-01,5.520585179328918457e-02,1.251819580793380737e-01,2.780153602361679077e-02,2.951486408710479736e-02,3.768073767423629761e-02
6.494346261024475098e-02,3.049816004931926727e-02,8.476507067680358887e-01,1.008133292198181152e-01,6.320323050022125244e-02,4.815475642681121826e-02,3.816970437765121460e-02,7.795575261116027832e-02
4.222340285778045654e-01,2.404973097145557404e-02,8.301038742065429688e-01,5.842630565166473389e-02,1.072796434164047241e-01,7.646692544221878052e-02,6.242676451802253723e-02,3.229958191514015198e-02
6.024182587862014771e-02,3.316557779908180237e-02,7.480726838111877441e-01,7.684192061424255371e-02,1.694881618022918701e-01,1.860363408923149109e-02,3.410662338137626648e-02,1.095498129725456238e-01
8.973078429698944092e-02,1.844074390828609467e-02,7.452486157417297363e-01,4.450366273522377014e-02,1.898747682571411133e-01,4.330183193087577820e-02,3.728852421045303345e-02,4.388089478015899658e-02
6.273640990257263184e-01,1.440198626369237900e-02,3.045406043529510498e-01,5.102839320898056030e-02,1.378461718559265137e-01,5.724444389343261719e-01,5.391407385468482971e-02,5.497923120856285095e-02
7.615715265274047852e-01,3.101944178342819214e-02,4.568735659122467041e-01,9.601318836212158203e-02,2.720604240894317627e-01,6.158527359366416931e-02,6.909334659576416016e-02,5.648832768201828003e-02
1.277451515197753906e-01,2.557042986154556274e-02,7.111551165580749512e-01,3.260904550552368164e-02,3.214930295944213867e-01,3.873448446393013000e-02,3.892790153622627258e-02,2.838643640279769897e-02
3.273431584239006042e-02,2.262706607580184937e-01,4.403625428676605225e-01,1.811255663633346558e-01,5.318218842148780823e-02,1.453077699989080429e-02,2.000938914716243744e-02,7.596015930175781250e-02
2.431657612323760986e-01,2.192966267466545105e-02,8.177073597908020020e-01,3.013635799288749695e-02,1.022669821977615356e-01,7.922460138797760010e-02,4.430808871984481812e-02,3.088590130209922791e-02
3.768478631973266602e-01,1.905312761664390564e-02,1.023977175354957581e-01,3.233790770173072815e-02,5.117062330245971680e-01,4.000861644744873047e-01,4.852851107716560364e-02,2.298306114971637726e-02
1.220756471157073975e-01,2.817601151764392853e-02,8.318174481391906738e-01,5.349671840667724609e-02,1.120310574769973755e-01,2.456964179873466492e-02,3.508391603827476501e-02,4.121313244104385376e-02
5.541079863905906677e-02,2.694430202245712280e-02,8.005013465881347656e-01,8.072173595428466797e-02,4.811455681920051575e-02,3.583993390202522278e-02,2.778050675988197327e-02,7.839698344469070435e-02
7.358358800411224365e-02,4.043926671147346497e-02,8.229227662086486816e-01,4.940753057599067688e-02,3.848864138126373291e-02,3.816365823149681091e-02,3.316882625222206116e-02,5.268390476703643799e-02
5.625603720545768738e-02,3.051748499274253845e-02,8.321111202239990234e-01,6.188685074448585510e-02,6.686259061098098755e-02,3.888626769185066223e-02,3.444376960396766663e-02,8.146998286247253418e-02
6.363785266876220703e-02,4.607349634170532227e-02,7.030728459358215332e-01,4.835420474410057068e-02,4.221396148204803467e-02,2.277518808841705322e-02,2.361367456614971161e-02,4.723691195249557495e-02
3.025343269109725952e-02,6.463816016912460327e-02,1.318192183971405029e-01,8.879449963569641113e-01,6.434623152017593384e-02,3.245354816317558289e-02,2.920689433813095093e-02,8.346356451511383057e-02
7.792538404464721680e-02,3.084529004991054535e-02,8.863893747329711914e-01,8.914975076913833618e-02,9.239000082015991211e-02,3.101544082164764404e-02,3.912353888154029846e-02,6.026650592684745789e-02
8.539960533380508423e-02,3.798839449882507324e-02,8.648999333381652832e-01,6.626421958208084106e-02,5.307514965534210205e-02,3.694617003202438354e-02,3.461506962776184082e-02,5.675933137536048889e-02
4.643284901976585388e-02,4.066189751029014587e-02,8.001127839088439941e-01,1.022113859653472900e-01,1.104976311326026917e-01,2.367643825709819794e-02,3.685007244348526001e-02,1.028685942292213440e-01
7.230552285909652710e-02,2.353426627814769745e-02,8.454696536064147949e-01,1.144748628139495850e-01,9.640455991029739380e-02,3.131483122706413269e-02,3.588416799902915955e-02,5.923707038164138794e-02
1.045764014124870300e-01,3.108531981706619263e-02,3.917586505413055420e-01,5.464306101202964783e-02,8.559039831161499023e-01,3.484354168176651001e-02,5.395962297916412354e-02,7.410596311092376709e-02
5.627231672406196594e-02,3.902654722332954407e-02,8.402357697486877441e-01,7.608979195356369019e-02,1.011822968721389771e-01,3.262296691536903381e-02,3.602757304906845093e-02,1.077435910701751709e-01
3.046705722808837891e-01,2.393082901835441589e-02,1.742895543575286865e-01,3.302719071507453918e-02,8.935189992189407349e-02,6.158566474914550781e-01,4.287429526448249817e-02,6.464293599128723145e-02
3.403367102146148682e-02,5.562048032879829407e-02,7.233301997184753418e-01,8.356610685586929321e-02,1.015133559703826904e-01,3.086268901824951172e-02,3.056331165134906769e-02,1.281874328851699829e-01
1.207200735807418823e-01,3.678552806377410889e-02,8.216555714607238770e-01,5.908465757966041565e-02,1.477592885494232178e-01,2.161037363111972809e-02,4.261811450123786926e-02,6.361148506402969360e-02
3.702782839536666870e-02,4.732307419180870056e-02,8.038963079452514648e-01,1.449385583400726318e-01,7.388946413993835449e-02,2.695102244615554810e-02,3.457150980830192566e-02,1.166652068495750427e-01
7.448782771825790405e-02,3.799738362431526184e-02,8.249998688697814941e-01,6.809825450181961060e-02,3.972901403903961182e-02,3.153553232550621033e-02,3.082252852618694305e-02,4.129243642091751099e-02
2.242433875799179077e-01,5.987691134214401245e-02,2.426419258117675781e-01,6.115977168083190918e-01,6.923460215330123901e-02,1.640858128666877747e-02,3.256646543741226196e-02,2.450562454760074615e-02
5.913539230823516846e-02,8.936753869056701660e-02,7.551702857017517090e-02,6.024634242057800293e-01,6.358196586370468140e-02,2.188320271670818329e-02,2.402235567569732666e-02,2.371495962142944336e-02
3.559330478310585022e-02,5.940195918083190918e-02,7.407334446907043457e-01,1.723965406417846680e-01,2.034279406070709229e-01,2.533483132719993591e-02,4.429944604635238647e-02,3.102828264236450195e-01
2.105637639760971069e-02,7.260221987962722778e-02,1.095262765884399414e-01,6.870846152305603027e-01,8.521962910890579224e-02,5.518002063035964966e-02,3.685477748513221741e-02,4.733820855617523193e-01
6.214346364140510559e-02,6.199337914586067200e-02,1.316098570823669434e-01,7.962777614593505859e-01,5.884069576859474182e-02,2.737945318222045898e-02,2.489962428808212280e-02,2.916097268462181091e-02
3.573948889970779419e-02,2.851462736725807190e-02,5.019230842590332031e-01,1.469888389110565186e-01,7.422083616256713867e-02,2.704787999391555786e-02,1.978941820561885834e-02,9.055546671152114868e-02
