9.348177909851074219e-01,5.955018997192382812e-01,3.898581722751259804e-03,3.699095547199249268e-02,9.736889973282814026e-03,2.264476194977760315e-02,8.360572159290313721e-03,6.246126256883144379e-03,1.405984759330749512e-01,3.281692974269390106e-03,1.002392359077930450e-02,7.422703783959150314e-03
9.544882774353027344e-01,8.859103545546531677e-03,6.035052612423896790e-02,6.330163776874542236e-02,1.069628633558750153e-02,6.908102426677942276e-03,2.811550348997116089e-02,9.883093647658824921e-03,4.378279671072959900e-02,7.743847090750932693e-03,3.286747029051184654e-03,8.152310736477375031e-03
9.886575341224670410e-01,7.310469634830951691e-03,6.394925992935895920e-03,2.896013297140598297e-02,1.320612709969282150e-02,1.299130450934171677e-02,1.231395546346902847e-02,1.154146995395421982e-02,2.793308719992637634e-02,6.089375354349613190e-03,3.222599392756819725e-03,5.060010123997926712e-03
1.319450438022613525e-01,5.086066722869873047e-01,1.847943291068077087e-02,8.076063394546508789e-01,4.357716068625450134e-03,1.808284781873226166e-02,9.231411851942539215e-03,1.442046742886304855e-02,2.259280160069465637e-02,1.858077570796012878e-02,1.961502730846405029e-01,1.225621812045574188e-02
9.277945756912231445e-01,8.854459524154663086e-01,3.646986559033393860e-03,2.042207494378089905e-02,1.712657511234283447e-02,1.205436419695615768e-02,9.691345505416393280e-03,7.566172629594802856e-03,6.919045001268386841e-02,5.322838202118873596e-03,5.920415278524160385e-03,6.617197766900062561e-03
9.829773902893066406e-01,6.139797158539295197e-03,9.063774719834327698e-03,8.167156577110290527e-02,6.577157415449619293e-03,1.282151602208614349e-02,2.270268648862838745e-02,6.297965999692678452e-03,3.286791592836380005e-02,5.518525838851928711e-02,5.074824206531047821e-03,8.781370706856250763e-03
8.796582818031311035e-01,7.822850346565246582e-01,1.350424531847238541e-02,8.291395306587219238e-01,7.717726286500692368e-03,2.987695932388305664e-01,2.364322915673255920e-02,4.662646353244781494e-01,1.607633978128433228e-01,2.434852905571460724e-02,2.149990014731884003e-02,1.679451204836368561e-02
3.970024287700653076e-01,3.690502420067787170e-02,3.463847935199737549e-02,8.117481470108032227e-01,8.644684217870235443e-03,4.051576182246208191e-02,9.558284655213356018e-03,1.397511810064315796e-01,1.539903730154037476e-01,6.460082717239856720e-03,3.356645582243800163e-03,7.976885885000228882e-03
7.670795917510986328e-01,6.429316997528076172e-01,2.274546772241592407e-02,9.599865078926086426e-01,5.125175695866346359e-03,3.216873109340667725e-02,2.311359904706478119e-02,3.110947646200656891e-02,2.199025303125381470e-01,1.210309937596321106e-02,1.054610498249530792e-02,1.594478078186511993e-02
9.837653040885925293e-01,3.015212155878543854e-02,4.791970830410718918e-03,5.106937885284423828e-02,3.594832262024283409e-03,1.901727169752120972e-02,9.432915598154067993e-03,1.157655008137226105e-02,4.494707658886909485e-02,9.186572395265102386e-03,3.400480607524514198e-03,3.859607269987463951e-03
9.891278147697448730e-01,1.940507069230079651e-02,3.787061898037791252e-03,1.795455254614353180e-02,1.075380388647317886e-02,9.575222618877887726e-03,1.013167947530746460e-02,6.945255678147077560e-03,2.308777906000614166e-02,7.339827716350555420e-03,2.676688600331544876e-03,4.592514131218194962e-03
3.506361544132232666e-01,1.237005274742841721e-02,2.023896016180515289e-02,3.725538495928049088e-03,9.370393753051757812e-01,1.548827067017555237e-02,3.477160632610321045e-02,1.563484780490398407e-02,1.492563821375370026e-02,9.215498343110084534e-03,4.931089933961629868e-03,1.479415502399206161e-02
2.034879326820373535e-01,4.479884356260299683e-02,6.808651983737945557e-02,4.464919269084930420e-01,8.681970648467540741e-03,7.059884816408157349e-02,7.435293495655059814e-02,5.723884329199790955e-02,9.343441128730773926e-01,1.516793761402368546e-02,1.839423924684524536e-02,1.789901219308376312e-02
9.844212532043457031e-01,2.175060659646987915e-02,4.612303338944911957e-03,2.078728377819061279e-02,9.261626750230789185e-03,1.150484010577201843e-02,8.467609994113445282e-03,8.452997542917728424e-03,1.545826252549886703e-02,9.441033005714416504e-03,2.918416867032647133e-03,4.410919733345508575e-03
9.902053475379943848e-01,2.298338897526264191e-02,4.621027037501335144e-03,2.824619039893150330e-02,8.018170483410358429e-03,1.483182329684495926e-02,8.929143659770488739e-03,8.987904526293277740e-03,2.726242505013942719e-02,7.137376815080642700e-03,2.972439629957079887e-03,4.062494263052940369e-03
9.399343729019165039e-01,2.046879753470420837e-02,1.558869928121566772e-01,4.407065734267234802e-02,1.065319404006004333e-02,9.945569559931755066e-03,2.335142157971858978e-02,1.082401629537343979e-02,2.628090605139732361e-02,4.440241307020187378e-02,7.523277308791875839e-03,8.538491092622280121e-03
9.442272186279296875e-01,1.095166709274053574e-02,8.020996116101741791e-03,5.461563169956207275e-02,4.496885463595390320e-03,1.135930418968200684e-02,1.912529207766056061e-02,6.100281327962875366e-02,5.794140323996543884e-02,3.749474184587597847e-03,2.901762491092085838e-03,4.464461468160152435e-03
9.581030607223510742e-01,8.924722671508789062e-03,1.783358119428157806e-02,6.000511646270751953e-01,4.446899518370628357e-03,7.702287752181291580e-03,2.236260287463665009e-02,7.893347181379795074e-03,1.424035336822271347e-02,1.109031308442354202e-02,3.248560940846800804e-03,9.350689128041267395e-03
3.719917237758636475e-01,9.829168021678924561e-02,2.183232456445693970e-02,8.928491920232772827e-02,3.674150910228490829e-03,5.969429388642311096e-03,2.319538965821266174e-02,6.923671811819076538e-03,7.408393174409866333e-02,1.623695902526378632e-02,2.857793122529983521e-03,9.849190711975097656e-03
9.355049133300781250e-01,3.808857407420873642e-03,1.584189757704734802e-02,3.668288514018058777e-02,4.919589310884475708e-02,4.819050896912813187e-03,3.364648297429084778e-02,5.202154628932476044e-03,6.169144064188003540e-03,5.169126205146312714e-03,2.205900149419903755e-03,2.041767351329326630e-02
9.779703021049499512e-01,1.440451666712760925e-02,1.152923144400119781e-02,5.662077069282531738e-01,7.455440703779459000e-03,1.345856674015522003e-02,1.390770636498928070e-02,1.481678802520036697e-02,2.159193530678749084e-02,5.578203126788139343e-03,2.425900660455226898e-03,7.052183151245117188e-03
5.838997289538383484e-02,5.755073856562376022e-03,1.422285586595535278e-01,2.701314091682434082e-01,2.115922793745994568e-02,1.519443560391664505e-02,3.187336772680282593e-02,7.724229693412780762e-01,8.350951969623565674e-02,1.792984269559383392e-02,3.062933683395385742e-02,3.109129332005977631e-02
9.221366643905639648e-01,1.678599268198013306e-01,4.515573382377624512e-02,9.868341088294982910e-01,8.720489218831062317e-03,1.471266597509384155e-01,2.696201577782630920e-02,5.561980232596397400e-02,2.923931777477264404e-01,2.376245148479938507e-02,1.325885113328695297e-02,2.549360692501068115e-02
9.556241035461425781e-01,1.751828752458095551e-02,9.243609383702278137e-03,6.453778129070997238e-03,6.470605731010437012e-02,2.037047594785690308e-02,1.802727580070495605e-02,2.270406112074851990e-02,7.303622364997863770e-02,5.225883331149816513e-03,1.737776095978915691e-03,3.869861364364624023e-03
9.763848781585693359e-01,8.530946820974349976e-02,3.441170323640108109e-03,3.662193566560745239e-02,6.967753637582063675e-03,8.700598031282424927e-03,1.004552375525236130e-02,9.857392869889736176e-03,1.576244272291660309e-02,4.510805010795593262e-02,4.853696096688508987e-03,3.751597600057721138e-03
9.598103165626525879e-01,1.509763747453689575e-01,3.771738847717642784e-03,6.838015466928482056e-02,4.499835893511772156e-03,9.995958767831325531e-03,1.704193837940692902e-02,5.876058246940374374e-03,1.849333755671977997e-02,9.977268427610397339e-02,7.739385124295949936e-03,6.063542794436216354e-03
9.841990470886230469e-01,7.391123473644256592e-02,3.086921526119112968e-03,1.786595769226551056e-02,9.804691188037395477e-03,1.049819681793451309e-02,7.717149332165718079e-03,1.051286794245243073e-02,1.517449971288442612e-02,1.732001639902591705e-02,5.347527563571929932e-03,4.707020707428455353e-03
9.914427399635314941e-01,3.389295563101768494e-02,4.583459347486495972e-03,1.483918819576501846e-02,2.268843911588191986e-02,1.377739291638135910e-02,1.168157439678907394e-02,1.397144701331853867e-02,2.832329832017421722e-02,1.454715430736541748e-02,3.526874119415879250e-03,4.542539361864328384e-03
9.859799742698669434e-01,1.450596302747726440e-01,2.733610803261399269e-03,3.545213863253593445e-02,7.769268471747636795e-03,1.265949476510286331e-02,9.137148037552833557e-03,4.874732811003923416e-03,3.105621226131916046e-02,1.463010627776384354e-02,3.719663480296730995e-03,4.247518256306648254e-03
9.869974851608276367e-01,1.234231237322092056e-02,1.056940201669931412e-02,7.054515928030014038e-02,1.300194766372442245e-02,2.121315896511077881e-02,1.032934244722127914e-02,1.133168395608663559e-02,3.329816088080406189e-02,9.020525962114334106e-03,4.613402765244245529e-03,2.380434609949588776e-02
9.355294108390808105e-01,1.302147060632705688e-01,3.606670303270220757e-03,1.621409654617309570e-01,2.737260656431317329e-03,1.748403161764144897e-02,4.378987941890954971e-03,4.564259201288223267e-03,2.080620825290679932e-02,5.084620788693428040e-03,4.708356689661741257e-03,4.688234999775886536e-03
9.897783398628234863e-01,8.802204579114913940e-02,3.991478122770786285e-03,2.582644298672676086e-02,7.683748845010995865e-03,2.745839394629001617e-02,1.277470029890537262e-02,1.728612557053565979e-02,5.406322702765464783e-02,2.166379615664482117e-02,5.734719801694154739e-03,5.127694923430681229e-03
9.787452220916748047e-01,1.172578781843185425e-01,2.747077494859695435e-03,2.256886474788188934e-02,9.825694374740123749e-03,9.259483776986598969e-03,5.556434392929077148e-03,9.749810211360454559e-03,1.434368919581174850e-02,2.289900183677673340e-02,6.297701038420200348e-03,5.145770963281393051e-03
9.385811090469360352e-01,4.747032001614570618e-02,2.399885095655918121e-02,5.494181066751480103e-02,4.842353612184524536e-02,8.247341513633728027e-01,2.361324056982994080e-02,4.131319373846054077e-02,1.299712210893630981e-01,3.713293001055717468e-02,2.836507372558116913e-02,1.826725527644157410e-02
9.877203106880187988e-01,1.455167308449745178e-02,6.433282047510147095e-03,3.337856754660606384e-02,1.203976199030876160e-02,1.441112626343965530e-02,1.670914515852928162e-02,5.194122344255447388e-02,5.977794155478477478e-02,6.171647459268569946e-03,3.284411039203405380e-03,5.143633577972650528e-03
9.793430566787719727e-01,7.535409927368164062e-02,5.828328430652618408e-03,6.088951136916875839e-03,5.602757930755615234e-01,2.438547275960445404e-02,1.417389791458845139e-02,1.566120050847530365e-02,2.548638172447681427e-02,6.676330231130123138e-03,2.800405258312821388e-03,9.141643531620502472e-03
6.257688403129577637e-01,2.917998842895030975e-02,7.232241332530975342e-02,5.386037752032279968e-02,2.294171415269374847e-02,7.498358190059661865e-02,9.953159838914871216e-02,2.717871665954589844e-01,9.347662329673767090e-01,2.977002039551734924e-02,1.675376668572425842e-02,2.273553423583507538e-02
9.875348806381225586e-01,1.816960610449314117e-02,1.094289962202310562e-02,2.853446081280708313e-02,1.675234362483024597e-02,1.556461118161678314e-02,9.835112839937210083e-02,1.010355912148952484e-02,5.558561161160469055e-02,7.091343868523836136e-03,2.844474045559763908e-03,8.953092619776725769e-03
9.939119815826416016e-01,2.850421704351902008e-02,4.821137059479951859e-03,2.480637095868587494e-02,2.757747471332550049e-02,1.160618197172880173e-02,1.666861213743686676e-02,2.348853275179862976e-02,2.558805607259273529e-02,1.055335160344839096e-02,2.917771926149725914e-03,6.064715329557657242e-03
9.842265248298645020e-01,2.835078239440917969e-01,4.573981277644634247e-03,1.236882805824279785e-02,3.031983971595764160e-02,1.211394276469945908e-02,1.171216182410717010e-02,6.795609835535287857e-03,6.244137510657310486e-02,4.067689180374145508e-03,2.274195197969675064e-03,5.200166255235671997e-03
9.880740046501159668e-01,1.615588925778865814e-02,9.803297929465770721e-03,2.928957343101501465e-02,9.635735303163528442e-03,1.930997334420681000e-02,2.712696790695190430e-02,1.116401422768831253e-02,7.438759505748748779e-02,7.314072456210851669e-03,3.579623997211456299e-03,6.323763635009527206e-03
6.512451767921447754e-01,4.274352919310331345e-03,3.448307514190673828e-02,3.776422888040542603e-02,1.906825229525566101e-02,6.838960573077201843e-03,5.144744515419006348e-01,1.447936333715915680e-02,3.119252808392047882e-02,8.049698546528816223e-03,4.802983254194259644e-03,2.187189646065235138e-02
9.786514639854431152e-01,1.046340465545654297e-01,2.387356944382190704e-03,9.444927424192428589e-02,5.997079890221357346e-03,1.560795307159423828e-02,5.889173131436109543e-03,4.826713353395462036e-03,1.971657574176788330e-02,1.119700446724891663e-02,2.995699876919388771e-03,3.866491839289665222e-03
2.382570058107376099e-01,4.858200997114181519e-02,3.148629143834114075e-02,4.391527548432350159e-02,3.924654796719551086e-02,8.374569416046142578e-01,5.214125663042068481e-02,8.071213215589523315e-02,3.504621684551239014e-01,1.237270887941122055e-02,2.535963058471679688e-02,1.273476518690586090e-02
5.737630724906921387e-01,1.094598136842250824e-02,2.626888453960418701e-02,3.972014877945184708e-03,1.671426892280578613e-01,1.359633356332778931e-02,7.567833364009857178e-02,5.159167572855949402e-03,2.562425285577774048e-02,9.572867304086685181e-03,2.361266408115625381e-03,1.166970655322074890e-02
8.324624896049499512e-01,9.042619727551937103e-03,1.005982141941785812e-02,2.086359262466430664e-01,6.908639334142208099e-03,8.708851784467697144e-02,8.829476311802864075e-03,5.558717064559459686e-03,1.253596227616071701e-02,1.126616913825273514e-02,9.116142988204956055e-03,4.965080413967370987e-03
9.778332114219665527e-01,3.372909724712371826e-01,8.787939324975013733e-03,2.386330366134643555e-01,5.155419930815696716e-03,4.649162665009498596e-02,1.305472292006015778e-02,5.836129561066627502e-02,3.576606810092926025e-01,6.239207461476325989e-03,4.436832852661609650e-03,7.226780988276004791e-03
6.010612845420837402e-01,2.229396440088748932e-02,1.261146925389766693e-02,1.952509731054306030e-01,2.098311670124530792e-03,1.664339378476142883e-02,3.870789706707000732e-02,4.738491494208574295e-03,5.143880844116210938e-02,1.798913627862930298e-02,3.043717006221413612e-03,4.382587969303131104e-03
8.294916749000549316e-01,1.713974960148334503e-02,1.747477054595947266e-02,1.808100193738937378e-01,3.480852814391255379e-03,3.363051265478134155e-02,7.147590070962905884e-02,3.602993860840797424e-02,3.312106728553771973e-01,3.863550489768385887e-03,4.346164874732494354e-03,9.295909665524959564e-03
9.799609780311584473e-01,4.932620096951723099e-03,6.566724739968776703e-03,1.155412476509809494e-02,5.669101700186729431e-02,9.968556463718414307e-03,1.139693707227706909e-02,1.113975793123245239e-02,1.189740747213363647e-02,7.327385712414979935e-03,2.511026337742805481e-03,6.765292957425117493e-03
9.224840998649597168e-01,2.649627812206745148e-02,5.006838589906692505e-03,1.874666363000869751e-01,2.829150995239615440e-03,1.060620043426752090e-02,5.694834515452384949e-03,5.021417047828435898e-03,9.846197441220283508e-03,5.744402296841144562e-03,8.732508867979049683e-03,5.220623221248388290e-03
8.373539149761199951e-02,5.748723745346069336e-01,2.197545766830444336e-02,1.350163221359252930e-01,3.897061804309487343e-03,1.168178953230381012e-02,1.297923550009727478e-02,7.453616708517074585e-03,1.164415571838617325e-02,5.895891785621643066e-02,5.181140825152397156e-02,1.027268357574939728e-02
6.209375262260437012e-01,2.663741260766983032e-02,4.760913923382759094e-02,6.583185493946075439e-02,5.210358649492263794e-02,9.372555613517761230e-01,1.030566468834877014e-01,5.225199833512306213e-02,3.826019465923309326e-01,4.278345406055450439e-02,4.398978501558303833e-02,3.899515792727470398e-02
3.128053843975067139e-01,2.793500386178493500e-02,2.196825481951236725e-02,3.709509223699569702e-02,1.329438202083110809e-02,2.458151802420616150e-02,3.813344612717628479e-02,3.195642307400703430e-02,2.224729396402835846e-02,9.281107187271118164e-01,1.928544975817203522e-02,1.358152367174625397e-02
9.674270153045654297e-01,1.513600908219814301e-02,1.196615397930145264e-02,1.324283890426158905e-02,6.770549342036247253e-03,2.202186919748783112e-02,2.554710023105144501e-02,1.392354164272546768e-02,5.832619592547416687e-02,2.740579657256603241e-02,3.946593031287193298e-03,7.219682913273572922e-03
9.914978146553039551e-01,1.512511540204286575e-02,6.469513289630413055e-03,9.645907208323478699e-03,6.184348836541175842e-02,1.769702322781085968e-02,1.215622480958700180e-02,1.628447137773036957e-02,2.728941664099693298e-02,7.044853642582893372e-03,3.750167088583111763e-03,9.316581301391124725e-03
9.152610599994659424e-02,5.339947063475847244e-03,7.884581685066223145e-01,4.395645558834075928e-01,1.554223988205194473e-02,1.891572587192058563e-02,4.564724862575531006e-02,3.586043417453765869e-02,1.239027380943298340e-01,3.422186151146888733e-02,1.522314362227916718e-02,2.683869004249572754e-02
6.776801347732543945e-01,9.707518219947814941e-01,5.121835973113775253e-03,4.336951673030853271e-02,1.369820535182952881e-02,1.294448692351579666e-02,1.303537096828222275e-02,7.097758818417787552e-03,6.760200113058090210e-02,9.412402287125587463e-03,1.235038321465253830e-02,8.454436436295509338e-03
9.795811772346496582e-01,1.517137791961431503e-02,1.381680183112621307e-02,7.396660279482603073e-03,5.128258466720581055e-01,2.412253059446811676e-02,2.335341274738311768e-02,7.500761747360229492e-02,5.173656344413757324e-02,8.630834519863128662e-03,4.026753827929496765e-03,1.742957718670368195e-02
4.739610850811004639e-01,3.539996221661567688e-03,9.737541526556015015e-02,9.113907217979431152e-01,3.386384109035134315e-03,1.319043990224599838e-02,1.824399270117282867e-02,1.317566353827714920e-02,1.754575222730636597e-02,1.233742311596870422e-01,1.878088898956775665e-02,1.747754402458667755e-02
9.921736717224121094e-01,1.206616405397653580e-02,6.102005951106548309e-03,4.555523768067359924e-02,1.215601339936256409e-02,1.506666187196969986e-02,1.578902825713157654e-02,7.768349256366491318e-03,2.296553924679756165e-02,9.156296961009502411e-03,3.681988455355167389e-03,7.324542384594678879e-03
9.918687343597412109e-01,2.629196457564830780e-02,4.300094209611415863e-03,1.310443133115768433e-01,7.587844505906105042e-03,1.348452363163232803e-02,7.939710281789302826e-03,7.844646461308002472e-03,2.445458061993122101e-02,1.139777991920709610e-02,3.179483581334352493e-03,5.175252445042133331e-03
9.354160428047180176e-01,2.321726270020008087e-02,5.520862527191638947e-03,1.118247490376234055e-02,3.177450597286224365e-02,3.496637800708413124e-03,2.303284406661987305e-02,2.444849349558353424e-03,7.875689305365085602e-03,5.352945066988468170e-03,1.387451309710741043e-03,6.135902367532253265e-03
9.851238131523132324e-01,6.169828120619058609e-03,5.938203074038028717e-03,1.241076923906803131e-02,3.084935434162616730e-02,8.383374661207199097e-03,1.206283364444971085e-02,7.429765537381172180e-03,1.189976744353771210e-02,7.481070235371589661e-03,2.986687235534191132e-03,6.326097529381513596e-03
9.933890104293823242e-01,1.293446123600006104e-01,3.909774590283632278e-03,6.324277818202972412e-02,1.232710946351289749e-02,1.855924539268016815e-02,1.063559390604496002e-02,7.064447738230228424e-03,4.993245750665664673e-02,7.279432844370603561e-03,3.787877038121223450e-03,6.080167368054389954e-03
9.658485651016235352e-01,3.132986649870872498e-02,1.797789894044399261e-02,3.415175154805183411e-02,5.213500931859016418e-02,4.077397659420967102e-02,2.438414469361305237e-02,8.458741307258605957e-01,1.238633543252944946e-01,2.094652503728866577e-02,1.133073400706052780e-02,2.204490639269351959e-02
8.126758933067321777e-01,8.785108327865600586e-01,7.649341598153114319e-03,6.581535190343856812e-02,2.579894848167896271e-02,4.490274190902709961e-01,1.834356784820556641e-02,1.056800037622451782e-02,1.842276006937026978e-01,1.342395972460508347e-02,9.069960564374923706e-03,1.052256952971220016e-02
9.508945345878601074e-01,8.641223423182964325e-03,1.052531693130731583e-02,1.088131684809923172e-02,1.496166884899139404e-01,5.426179990172386169e-02,2.686212584376335144e-02,7.912877947092056274e-03,1.503294613212347031e-02,7.833695039153099060e-03,5.569283384829759598e-03,9.457761421799659729e-03
4.352721273899078369e-01,3.495214134454727173e-02,6.028128042817115784e-02,1.165534332394599915e-01,6.426254659891128540e-02,5.793781578540802002e-02,5.126221477985382080e-02,3.213993087410926819e-02,4.333769530057907104e-02,6.223089993000030518e-02,6.696439534425735474e-02,6.540126800537109375e-01
9.916748404502868652e-01,1.268684025853872299e-02,5.914878100156784058e-03,1.412275806069374084e-02,1.001787483692169189e-01,1.606220379471778870e-02,1.647124253213405609e-02,1.525649148970842361e-02,2.940944768488407135e-02,6.275570485740900040e-03,2.930361777544021606e-03,7.154004648327827454e-03
9.884105920791625977e-01,1.131711434572935104e-02,6.637348793447017670e-03,2.530878782272338867e-02,1.159320306032896042e-02,1.003312598913908005e-02,1.603165827691555023e-02,6.424132734537124634e-03,1.951685175299644470e-02,8.219595067203044891e-03,3.134572179988026619e-03,5.704365670680999756e-03
9.911893606185913086e-01,1.663017831742763519e-02,6.395874079316854477e-03,2.257422544062137604e-02,1.321356091648340225e-02,1.248706597834825516e-02,1.477215997874736786e-02,7.441660389304161072e-03,2.931406907737255096e-02,6.958518177270889282e-03,3.417499829083681107e-03,5.500043742358684540e-03
8.907309174537658691e-01,9.714542031288146973e-01,6.194084882736206055e-03,4.982081800699234009e-02,1.860649138689041138e-02,1.879510842263698578e-02,1.357791479676961899e-02,1.455579046159982681e-02,1.328783035278320312e-01,1.108599454164505005e-02,9.352041408419609070e-03,1.126435305923223495e-02
9.532546997070312500e-01,2.848145924508571625e-02,1.753523387014865875e-02,7.592518329620361328e-01,3.873809939250349998e-03,2.104627192020416260e-01,1.800491660833358765e-02,1.392938941717147827e-01,2.952512502670288086e-01,1.918270811438560486e-02,1.473820675164461136e-02,1.320292148739099503e-02
